      #Energy        TDOS
     -14.00118       0.02275
     -13.96318       0.07403
     -13.92418       0.10800
     -13.88518       0.11230
     -13.84718       0.12930
     -13.80818       0.14730
     -13.76918       0.16640
     -13.73118       0.18510
     -13.69218       0.19740
     -13.65318       0.20270
     -13.61518       0.20830
     -13.57618       0.21920
     -13.53718       0.23030
     -13.49918       0.24160
     -13.46018       0.25310
     -13.42118       0.26490
     -13.38318       0.27690
     -13.34418       0.28580
     -13.30518       0.29180
     -13.26718       0.29940
     -13.22818       0.30700
     -13.18918       0.31450
     -13.15118       0.32200
     -13.11218       0.33000
     -13.07318       0.33850
     -13.03518       0.34770
     -12.99618       0.35710
     -12.95718       0.36660
     -12.91918       0.37630
     -12.88018       0.38580
     -12.84118       0.39400
     -12.80318       0.40030
     -12.76418       0.40680
     -12.72518       0.41480
     -12.68718       0.42290
     -12.64818       0.43120
     -12.60918       0.43960
     -12.57118       0.44820
     -12.53218       0.45700
     -12.49318       0.46620
     -12.45518       0.47600
     -12.41618       0.48600
     -12.37718       0.49630
     -12.33918       0.50690
     -12.30018       0.51760
     -12.26118       0.52840
     -12.22318       0.53860
     -12.18418       0.54950
     -12.14518       0.56100
     -12.10718       0.57300
     -12.06818       0.58700
     -12.02918       0.60280
     -11.99118       0.62000
     -11.95218       0.63870
     -11.91318       0.65890
     -11.87518       0.68040
     -11.83618       0.70700
     -11.79718       0.74910
     -11.75918       0.81350
     -11.72018       0.85160
     -11.68118       0.86360
     -11.64318       0.84920
     -11.60418       0.81890
     -11.56518       0.89030
     -11.52718       0.90160
     -11.48818       0.85890
     -11.44918       0.82670
     -11.41118       0.80180
     -11.37218       0.78420
     -11.33318       0.77400
     -11.29518       0.76960
     -11.25618       0.75870
     -11.21718       0.74670
     -11.17918       0.73440
     -11.14018       0.72160
     -11.10118       0.70840
     -11.06318       0.69480
     -11.02418       0.68090
     -10.98518       0.66950
     -10.94718       0.65070
     -10.90818       0.64100
     -10.86918       0.63410
     -10.83118       0.62520
     -10.79218       0.61510
     -10.75318       0.60400
     -10.71518       0.59180
     -10.67618       0.57860
     -10.63718       0.56360
     -10.59918       0.54910
     -10.56018       0.53600
     -10.52118       0.52420
     -10.48318       0.51370
     -10.44418       0.50170
     -10.40518       0.48140
     -10.36718       0.50150
     -10.32818       0.48570
     -10.28918       0.46430
     -10.25118       0.44110
     -10.21218       0.42960
     -10.17318       0.43680
     -10.13518       0.42560
     -10.09618       0.39610
     -10.05718       0.34820
     -10.01918       0.23110
      -9.98018       0.13530
      -9.94118       0.08489
      -9.90318       0.04095
      -9.86418       0.01855
      -9.82518       0.00494
      -9.78718       0.00000
      -9.74818       0.00000
      -9.70918       0.00000
      -9.67118       0.00026
      -9.63218       0.00747
      -9.59318       0.01660
      -9.55518       0.02763
      -9.51618       0.04058
      -9.47718       0.05544
      -9.43918       0.08340
      -9.40018       0.11720
      -9.36118       0.15290
      -9.32318       0.19070
      -9.28418       0.23030
      -9.24518       0.27200
      -9.20718       0.46220
      -9.16818       0.45260
      -9.12918       0.46350
      -9.09118       0.45590
      -9.05218       0.44750
      -9.01318       0.46650
      -8.97518       0.45390
      -8.93618       0.48020
      -8.89718       0.50370
      -8.85918       0.51910
      -8.82018       0.53720
      -8.78118       0.56120
      -8.74318       0.59090
      -8.70418       0.62640
      -8.66518       0.66780
      -8.62718       0.71720
      -8.58818       0.74850
      -8.54918       0.75420
      -8.51118       1.05600
      -8.47218       1.41000
      -8.43318       1.49500
      -8.39518       1.44600
      -8.35618       1.23200
      -8.31718       1.03000
      -8.27918       0.94530
      -8.24018       0.87500
      -8.20118       0.81840
      -8.16318       0.77550
      -8.12418       0.74070
      -8.08518       0.71050
      -8.04718       0.68300
      -8.00818       0.65680
      -7.96918       0.63180
      -7.93118       0.60790
      -7.89218       0.58480
      -7.85318       0.56110
      -7.81518       0.53710
      -7.77618       0.51820
      -7.73718       0.50200
      -7.69918       0.48850
      -7.66018       0.47730
      -7.62118       0.46770
      -7.58318       0.45840
      -7.54418       0.44930
      -7.50518       0.44030
      -7.46718       0.43160
      -7.42818       0.42300
      -7.38918       0.41460
      -7.35118       0.40640
      -7.31218       0.39830
      -7.27318       0.39010
      -7.23518       0.38170
      -7.19618       0.37320
      -7.15718       0.36450
      -7.11918       0.35560
      -7.08018       0.34680
      -7.04118       0.33850
      -7.00318       0.33040
      -6.96418       0.32270
      -6.92518       0.31530
      -6.88718       0.30480
      -6.84818       0.29460
      -6.80918       0.28740
      -6.77118       0.28300
      -6.73218       0.27910
      -6.69318       0.27530
      -6.65518       0.27150
      -6.61618       0.26760
      -6.57718       0.26380
      -6.53918       0.25980
      -6.50018       0.25580
      -6.46118       0.25160
      -6.42318       0.24760
      -6.38418       0.24350
      -6.34518       0.23950
      -6.30718       0.23560
      -6.26818       0.23160
      -6.22918       0.22750
      -6.19118       0.22350
      -6.15218       0.21940
      -6.11318       0.21530
      -6.07518       0.21120
      -6.03618       0.20700
      -5.99718       0.20280
      -5.95918       0.19780
      -5.92018       0.18860
      -5.88118       0.18230
      -5.84318       0.17750
      -5.80418       0.17330
      -5.76518       0.16950
      -5.72718       0.16610
      -5.68818       0.16330
      -5.64918       0.16090
      -5.61118       0.15890
      -5.57218       0.15690
      -5.53318       0.15490
      -5.49518       0.15290
      -5.45618       0.15090
      -5.41718       0.14960
      -5.37918       0.26430
      -5.34018       0.49160
      -5.30118       0.64530
      -5.26318       0.72820
      -5.22418       0.86500
      -5.18518       1.08400
      -5.14718       1.60400
      -5.10818       1.19300
      -5.06918       1.17400
      -5.03118       1.15800
      -4.99218       1.14600
      -4.95318       1.13800
      -4.91518       1.22000
      -4.87618       1.07300
      -4.83718       1.07000
      -4.79918       1.03700
      -4.76018       0.98910
      -4.72118       0.92580
      -4.68318       0.89760
      -4.64418       0.87660
      -4.60518       0.86340
      -4.56718       0.85360
      -4.52818       0.84480
      -4.48918       0.83700
      -4.45118       0.97980
      -4.41218       0.98470
      -4.37318       0.95520
      -4.33518       0.96820
      -4.29618       1.09600
      -4.25718       1.02700
      -4.21918       1.06300
      -4.18018       1.10400
      -4.14118       1.15100
      -4.10318       1.22600
      -4.06418       1.20200
      -4.02518       1.17300
      -3.98618       1.20900
      -3.94818       1.25500
      -3.90918       1.31100
      -3.87018       1.37500
      -3.83218       1.42700
      -3.79318       1.35900
      -3.75418       1.37000
      -3.71618       1.37500
      -3.67718       1.38400
      -3.63818       1.39800
      -3.60018       1.35500
      -3.56118       1.31900
      -3.52218       1.30000
      -3.48418       1.29000
      -3.44518       1.28000
      -3.40618       1.27200
      -3.36818       1.26300
      -3.32918       1.24700
      -3.29018       1.23200
      -3.25218       1.22500
      -3.21318       1.22500
      -3.17418       1.22500
      -3.13618       1.22500
      -3.09718       1.21900
      -3.05818       1.21100
      -3.02018       1.20200
      -2.98118       1.19200
      -2.94218       1.18200
      -2.90418       1.17300
      -2.86518       1.16100
      -2.82618       1.14800
      -2.78818       1.13300
      -2.74918       1.12400
      -2.71018       1.11800
      -2.67218       1.11400
      -2.63318       1.12300
      -2.59418       1.12100
      -2.55618       1.11800
      -2.51718       1.10900
      -2.47818       1.10100
      -2.44018       1.09400
      -2.40118       1.08500
      -2.36218       1.07300
      -2.32418       1.05900
      -2.28518       1.04800
      -2.24618       1.04200
      -2.20818       1.04200
      -2.16918       1.04300
      -2.13018       1.01400
      -2.09218       0.96970
      -2.05318       0.90930
      -2.01418       0.83290
      -1.97618       0.77950
      -1.93718       0.72320
      -1.89818       0.66080
      -1.86018       0.61380
      -1.82118       0.58630
      -1.78218       0.55980
      -1.74418       0.53360
      -1.70518       0.50770
      -1.66618       0.48320
      -1.62818       0.46300
      -1.58918       0.44720
      -1.55018       0.42620
      -1.51218       0.40120
      -1.47318       0.37990
      -1.43418       0.35910
      -1.39618       0.33970
      -1.35718       0.32060
      -1.31818       0.30220
      -1.28018       0.28430
      -1.24118       0.26700
      -1.20218       0.25040
      -1.16418       0.23430
      -1.12518       0.21880
      -1.08618       0.20300
      -1.04818       0.18650
      -1.00918       0.17070
      -0.97018       0.15670
      -0.93218       0.14430
      -0.89318       0.13360
      -0.85418       0.12450
      -0.81618       0.11710
      -0.77718       0.11130
      -0.73818       0.10710
      -0.70018       0.10460
      -0.66118       0.04845
      -0.62218       0.03199
      -0.58418       0.01893
      -0.54518       0.00928
      -0.50618       0.00303
      -0.46818       0.00019
      -0.42918       0.00000
      -0.39018       0.00000
      -0.35218       0.00000
      -0.31318       0.00000
      -0.27418       0.00000
      -0.23618       0.00000
      -0.19718       0.00000
      -0.15818       0.00000
      -0.12018       0.00000
      -0.08118       0.00000
      -0.04218       0.00000
      -0.00418       0.00000
       0.03482       0.02636
       0.07382       0.05892
       0.11182       0.08890
       0.15082       0.11610
       0.18982       0.14010
       0.22782       0.16260
       0.26682       0.19100
       0.30582       0.22490
       0.34382       0.25910
       0.38282       0.29240
       0.42182       0.32690
       0.45982       0.36120
       0.49882       0.39490
       0.53782       0.43030
       0.57582       0.46710
       0.61482       0.50480
       0.65382       0.54330
       0.69182       0.58260
       0.73082       0.62290
       0.76982       0.66420
       0.80782       0.70840
       0.84682       0.75530
       0.88582       0.80150
       0.92382       0.85000
       0.96282       0.89970
       1.00182       0.94820
       1.03982       0.99560
       1.07882       1.04400
       1.11782       1.10000
       1.15582       1.17100
       1.19482       1.25700
       1.23382       1.34600
       1.27182       1.45200
       1.31082       1.52900
       1.34982       1.57600
       1.38782       1.61200
       1.42682       1.63800
       1.46582       1.65800
       1.50382       1.72200
       1.54282       1.76000
       1.58182       1.77000
       1.61982       1.77300
       1.65882       1.77700
       1.69782       1.64800
       1.73582       1.52200
       1.77482       1.46000
       1.81382       1.37600
       1.85182       1.26400
       1.89082       1.11300
       1.92982       1.05400
       1.96782       0.96590
       2.00682       0.86880
       2.04582       0.82880
       2.08382       0.80100
       2.12282       0.78520
       2.16182       0.78110
       2.19982       0.78350
       2.23882       0.78690
       2.27782       0.78960
       2.31582       0.79180
       2.35482       0.79350
       2.39382       0.79450
       2.43182       0.79510
       2.47082       0.76920
       2.50982       0.79360
       2.54782       0.82950
       2.58682       0.87820
       2.62582       0.94370
       2.66382       1.02000
       2.70282       1.08500
       2.74182       1.12300
       2.77982       1.13300
       2.81882       1.13700
       2.85782       1.13600
       2.89582       1.15300
       2.93482       1.19500
       2.97382       1.30400
       3.01182       1.45200
       3.05082       1.48800
       3.08982       1.60700
       3.12782       1.68900
       3.16682       1.73200
       3.20582       1.67400
       3.24382       1.64200
       3.28282       1.59800
       3.32182       1.53000
       3.35982       1.44500
       3.39882       1.24500
       3.43782       1.23200
       3.47582       1.31800
       3.51482       1.39200
       3.55382       1.44300
       3.59182       1.45400
       3.63082       1.42400
       3.66982       1.34900
       3.70782       1.25000
       3.74682       1.15900
       3.78582       1.08300
       3.82382       1.03600
       3.86282       1.00600
       3.90182       0.98810
       3.93982       0.97480
       3.97882       0.96650
       4.01782       0.96420
       4.05582       0.96750
       4.09482       0.96630
       4.13382       0.97860
       4.17182       0.99450
       4.21082       1.01000
       4.24982       1.02800
       4.28782       1.04900
       4.32682       1.07500
       4.36582       1.12200
       4.40382       1.20700
       4.44282       1.31100
       4.48182       1.39800
       4.51982       1.45800
       4.55882       1.44300
       4.59782       1.38500
       4.63582       1.25200
       4.67482       1.26300
       4.71382       1.28900
       4.75182       1.30000
       4.79082       1.41300
       4.82982       1.38300
       4.86782       1.41100
       4.90682       1.33000
       4.94582       1.27300
       4.98382       1.21400
       5.02282       1.19600
       5.06182       1.09900
       5.09982       1.08800
       5.13882       1.08700
       5.17782       1.07300
       5.21582       1.05600
       5.25482       1.04300
       5.29382       1.03700
       5.33182       1.03700
       5.37082       1.04000
       5.40982       1.02000
       5.44782       1.02300
       5.48682       1.03000
       5.52582       1.03200
       5.56382       1.03600
       5.60282       1.04800
       5.64182       1.06800
       5.67982       1.09400
       5.71882       1.01800
       5.75782       0.95480
       5.79582       0.89340
       5.83482       0.83840
       5.87382       0.79470
       5.91182       0.76190
       5.95082       0.74000
       5.98982       0.72770
       6.02782       0.72660
       6.06682       0.73060
       6.10582       0.73630
       6.14382       0.74260
       6.18282       0.74850
       6.22182       0.75380
       6.25982       0.75850
       6.29882       0.76220
       6.33782       0.77360
       6.37582       0.79640
       6.41482       0.85130
       6.45382       0.95010
       6.49282       1.08800
       6.53082       1.22700
       6.56982       1.31400
       6.60882       1.37400
       6.64682       1.40600
       6.68582       1.41000
       6.72482       1.43800
       6.76282       1.19000
       6.80182       1.12400
       6.84082       1.08100
       6.87882       1.05900
       6.91782       1.06000
       6.95682       1.05600
       6.99482       1.01300
       7.03382       0.98970
       7.07282       0.98650
       7.11082       0.96380
       7.14982       0.88720
       7.18882       0.75320
       7.22682       0.56100
       7.26582       0.42840
       7.30482       0.41110
       7.34282       0.40300
       7.38182       0.39520
       7.42082       0.38840
       7.45882       0.38040
       7.49782       0.37270
       7.53682       0.36380
       7.57482       0.35380
       7.61382       0.34250
       7.65282       0.33000
       7.69082       0.31670
       7.72982       0.30790
       7.76882       0.29900
       7.80682       0.29050
       7.84582       0.28240
       7.88482       0.27610
       7.92282       0.27080
       7.96182       0.26630
       8.00082       0.26180
       8.03882       0.25680
       8.07782       0.24970
       8.11682       0.23710
       8.15482       0.22920
       8.19382       0.22700
       8.23282       0.22300
       8.27082       0.21730
       8.30982       0.20970
       8.34882       0.20030
       8.38682       0.18910
       8.42582       0.17960
       8.46482       0.17060
       8.50282       0.16200
       8.54182       0.15380
       8.58082       0.14590
       8.61882       0.13830
       8.65782       0.13110
       8.69682       0.12420
       8.73482       0.11760
       8.77382       0.11130
       8.81282       0.10540
       8.85082       0.09987
       8.88982       0.09463
       8.92882       0.08973
       8.96682       0.08517
       9.00582       0.08094
       9.04482       0.07704
       9.08282       0.07348
       9.12182       0.07156
       9.16082       0.07311
       9.19882       0.07378
       9.23782       0.07358
       9.27682       0.07251
       9.31482       0.07056
       9.35382       0.07096
       9.39282       0.07103
       9.43082       0.06896
       9.46982       0.06288
       9.50882       0.05182
       9.54682       0.03578
       9.58582       0.01476
       9.62482       0.00000
       9.66282       0.00000
       9.70182       0.00000
       9.74082       0.00000
       9.77882       0.00000
       9.81782       0.00000
       9.85682       0.00000
       9.89482       0.00000
       9.93382       0.00000
       9.97282       0.00000
      10.01082       0.00000
      10.04982       0.00000
      10.08882       0.00000
      10.12682       0.00000
      10.16582       0.00000
      10.20482       0.00000
      10.24282       0.00000
      10.28182       0.00000
      10.32082       0.00000
      10.35882       0.00000
      10.39782       0.00000
      10.43682       0.00000
      10.47482       0.00000
      10.51382       0.00000
      10.55282       0.00000
      10.59082       0.00000
      10.62982       0.00000
      10.66882       0.00000
      10.70682       0.00000
      10.74582       0.00000
      10.78482       0.00000
      10.82282       0.00000
      10.86182       0.00000
      10.90082       0.00000
      10.93882       0.00000
      10.97782       0.00000
      11.01682       0.00000
      11.05482       0.00000
      11.09382       0.00000
      11.13282       0.00000
      11.17082       0.00000
      11.20982       0.00000
      11.24882       0.00000
      11.28682       0.00000
      11.32582       0.00000
      11.36482       0.00000
