      #Energy        TDOS
     -26.60792       0.00000
     -26.57092       0.00000
     -26.53292       0.00000
     -26.49592       0.00000
     -26.45792       0.00000
     -26.41992       0.00000
     -26.38292       0.00000
     -26.34492       0.00000
     -26.30792       0.00000
     -26.26992       0.00000
     -26.23292       0.00000
     -26.19492       0.00000
     -26.15692       0.00000
     -26.11992       0.00000
     -26.08192       0.00000
     -26.04492       0.00000
     -26.00692       0.00000
     -25.96992       0.00000
     -25.93192       0.00000
     -25.89492       0.00000
     -25.85692       0.00000
     -25.81892       0.00000
     -25.78192       0.00000
     -25.74392       0.00000
     -25.70692       0.00000
     -25.66892       0.00000
     -25.63192       0.00000
     -25.59392       0.00000
     -25.55592       0.00000
     -25.51892       0.00000
     -25.48092       0.00000
     -25.44392       0.00000
     -25.40592       0.00000
     -25.36892       0.00000
     -25.33092       0.00000
     -25.29292       0.00000
     -25.25592       0.00000
     -25.21792       0.00000
     -25.18092       0.00000
     -25.14292       0.00000
     -25.10592       0.00000
     -25.06792       0.00000
     -25.02992       0.00000
     -24.99292       0.00000
     -24.95492       0.00000
     -24.91792       0.00000
     -24.87992     197.90000
     -24.84292      47.86000
     -24.80492      59.77000
     -24.76792      87.03000
     -24.72992      88.76000
     -24.69192      54.79000
     -24.65492      75.08000
     -24.61692      85.14000
     -24.57992      30.44000
     -24.54192     160.80000
     -24.50492       9.44000
     -24.46692       0.00000
     -24.42892       0.00000
     -24.39192       0.00000
     -24.35392       0.00000
     -24.31692       0.00000
     -24.27892       0.00000
     -24.24192       0.00000
     -24.20392       0.00000
     -24.16592       0.00000
     -24.12892       0.00000
     -24.09092       0.00000
     -24.05392       0.00000
     -24.01592       0.00000
     -23.97892       0.00000
     -23.94092       0.00000
     -23.90392       0.00000
     -23.86592       0.00000
     -23.82792       0.00000
     -23.79092       0.00000
     -23.75292       0.00000
     -23.71592       0.00000
     -23.67792       0.00000
     -23.64092       0.00000
     -23.60292       0.00000
     -23.56492       0.00000
     -23.52792       0.00000
     -23.48992       0.00000
     -23.45292       0.00000
     -23.41492       0.00000
     -23.37792       0.00000
     -23.33992       0.00000
     -23.30192       0.00000
     -23.26492       0.00000
     -23.22692       0.00000
     -23.18992       0.00000
     -23.15192       0.00000
     -23.11492       0.00000
     -23.07692       0.00000
     -23.03992       0.00000
     -23.00192       0.00000
     -22.96392       0.00000
     -22.92692       0.00000
     -22.88892       0.00000
     -22.85192       0.00000
     -22.81392       0.00000
     -22.77692       0.00000
     -22.73892       0.00000
     -22.70092       0.00000
     -22.66392       0.00000
     -22.62592       0.00000
     -22.58892       0.00000
     -22.55092       0.00000
     -22.51392       0.00000
     -22.47592       0.00000
     -22.43792       0.00000
     -22.40092       0.00000
     -22.36292       0.00000
     -22.32592       0.00000
     -22.28792       0.00000
     -22.25092       0.00000
     -22.21292       0.00000
     -22.17592       0.00000
     -22.13792       0.00000
     -22.09992       0.00000
     -22.06292       0.00000
     -22.02492       0.00000
     -21.98792       0.00000
     -21.94992       0.00000
     -21.91292       0.00000
     -21.87492       0.00000
     -21.83692       0.00000
     -21.79992       0.00000
     -21.76192       0.00000
     -21.72492       0.00000
     -21.68692       0.00000
     -21.64992       0.00000
     -21.61192       0.00000
     -21.57392       0.00000
     -21.53692       0.00000
     -21.49892       0.00000
     -21.46192       0.00000
     -21.42392       0.00000
     -21.38692       0.00000
     -21.34892       0.00000
     -21.31192       0.00000
     -21.27392       0.00000
     -21.23592       0.00000
     -21.19892       0.00000
     -21.16092       0.00000
     -21.12392       0.00000
     -21.08592       0.00000
     -21.04892       0.00000
     -21.01092       0.00000
     -20.97292       0.00000
     -20.93592       0.00000
     -20.89792       0.00000
     -20.86092       0.00000
     -20.82292       0.00000
     -20.78592       0.00000
     -20.74792       0.00000
     -20.70992       0.00000
     -20.67292       0.00000
     -20.63492       0.00000
     -20.59792       0.00000
     -20.55992       0.00000
     -20.52292       0.00000
     -20.48492       0.00000
     -20.44792       0.00000
     -20.40992       0.00000
     -20.37192       0.00000
     -20.33492       0.00000
     -20.29692       0.00000
     -20.25992       0.00000
     -20.22192       0.00000
     -20.18492       0.00000
     -20.14692       0.00000
     -20.10892       0.00000
     -20.07192       0.00000
     -20.03392       0.00000
     -19.99692       0.00000
     -19.95892       0.00000
     -19.92192       0.00000
     -19.88392       0.00000
     -19.84592       0.00000
     -19.80892       0.00000
     -19.77092       0.00000
     -19.73392       0.00000
     -19.69592       0.00000
     -19.65892       0.00000
     -19.62092       0.00000
     -19.58392       0.00000
     -19.54592       0.00000
     -19.50792       0.00000
     -19.47092       0.00000
     -19.43292       0.00000
     -19.39592       0.00000
     -19.35792       0.00000
     -19.32092       0.00000
     -19.28292       0.00000
     -19.24492       0.00000
     -19.20792       0.00000
     -19.16992       0.00000
     -19.13292       0.00000
     -19.09492       0.00000
     -19.05792       0.00000
     -19.01992       0.00000
     -18.98192       0.00000
     -18.94492       0.00000
     -18.90692       0.00000
     -18.86992       0.00000
     -18.83192       0.00000
     -18.79492       0.00000
     -18.75692       0.00000
     -18.71992       0.00000
     -18.68192       0.00000
     -18.64392       0.00000
     -18.60692       0.00000
     -18.56892       0.00000
     -18.53192       0.00000
     -18.49392       0.00000
     -18.45692       0.00000
     -18.41892       0.00000
     -18.38092       0.00000
     -18.34392       0.00000
     -18.30592       0.00000
     -18.26892       0.00000
     -18.23092       0.00000
     -18.19392       0.00000
     -18.15592       0.00000
     -18.11792       0.00000
     -18.08092       0.00000
     -18.04292       0.00000
     -18.00592       0.00000
