      #Energy        TDOS
     -26.60792       0.00000
     -26.57092       0.00000
     -26.53292       0.00000
     -26.49592       0.00000
     -26.45792       0.00000
     -26.41992       0.00000
     -26.38292       0.00000
     -26.34492       0.00000
     -26.30792       0.00000
     -26.26992       0.00000
     -26.23292       0.00000
     -26.19492       0.00000
     -26.15692       0.00000
     -26.11992       0.00000
     -26.08192       0.00000
     -26.04492       0.00000
     -26.00692       0.00000
     -25.96992       0.00000
     -25.93192       0.00000
     -25.89492       0.00000
     -25.85692       0.00000
     -25.81892       0.00000
     -25.78192       0.00000
     -25.74392       0.00000
     -25.70692       0.00000
     -25.66892       0.00000
     -25.63192       0.00000
     -25.59392       0.00000
     -25.55592       0.00000
     -25.51892       0.00000
     -25.48092       0.00000
     -25.44392       0.00000
     -25.40592       0.00000
     -25.36892       0.00000
     -25.33092       0.00000
     -25.29292       0.00000
     -25.25592       0.00000
     -25.21792       0.00000
     -25.18092       0.00000
     -25.14292       0.00000
     -25.10592       0.00000
     -25.06792       0.00000
     -25.02992       0.00000
     -24.99292       0.00000
     -24.95492       0.00000
     -24.91792       0.00000
     -24.87992       3.71710
     -24.84292       8.33314
     -24.80492      10.35472
     -24.76792      13.11202
     -24.72992      16.41383
     -24.69192      19.11009
     -24.65492      21.54940
     -24.61692      24.55877
     -24.57992      26.72967
     -24.54192      30.32168
     -24.50492      33.51924
     -24.46692      33.69655
     -24.42892      33.69655
     -24.39192      33.69655
     -24.35392      33.69655
     -24.31692      33.69655
     -24.27892      33.69655
     -24.24192      33.69655
     -24.20392      33.69655
     -24.16592      33.69655
     -24.12892      33.69655
     -24.09092      33.69655
     -24.05392      33.69655
     -24.01592      33.69655
     -23.97892      33.69655
     -23.94092      33.69655
     -23.90392      33.69655
     -23.86592      33.69655
     -23.82792      33.69655
     -23.79092      33.69655
     -23.75292      33.69655
     -23.71592      33.69655
     -23.67792      33.69655
     -23.64092      33.69655
     -23.60292      33.69655
     -23.56492      33.69655
     -23.52792      33.69655
     -23.48992      33.69655
     -23.45292      33.69655
     -23.41492      33.69655
     -23.37792      33.69655
     -23.33992      33.69655
     -23.30192      33.69655
     -23.26492      33.69655
     -23.22692      33.69655
     -23.18992      33.69655
     -23.15192      33.69655
     -23.11492      33.69655
     -23.07692      33.69655
     -23.03992      33.69655
     -23.00192      33.69655
     -22.96392      33.69655
     -22.92692      33.69655
     -22.88892      33.69655
     -22.85192      33.69655
     -22.81392      33.69655
     -22.77692      33.69655
     -22.73892      33.69655
     -22.70092      33.69655
     -22.66392      33.69655
     -22.62592      33.69655
     -22.58892      33.69655
     -22.55092      33.69655
     -22.51392      33.69655
     -22.47592      33.69655
     -22.43792      33.69655
     -22.40092      33.69655
     -22.36292      33.69655
     -22.32592      33.69655
     -22.28792      33.69655
     -22.25092      33.69655
     -22.21292      33.69655
     -22.17592      33.69655
     -22.13792      33.69655
     -22.09992      33.69655
     -22.06292      33.69655
     -22.02492      33.69655
     -21.98792      33.69655
     -21.94992      33.69655
     -21.91292      33.69655
     -21.87492      33.69655
     -21.83692      33.69655
     -21.79992      33.69655
     -21.76192      33.69655
     -21.72492      33.69655
     -21.68692      33.69655
     -21.64992      33.69655
     -21.61192      33.69655
     -21.57392      33.69655
     -21.53692      33.69655
     -21.49892      33.69655
     -21.46192      33.69655
     -21.42392      33.69655
     -21.38692      33.69655
     -21.34892      33.69655
     -21.31192      33.69655
     -21.27392      33.69655
     -21.23592      33.69655
     -21.19892      33.69655
     -21.16092      33.69655
     -21.12392      33.69655
     -21.08592      33.69655
     -21.04892      33.69655
     -21.01092      33.69655
     -20.97292      33.69655
     -20.93592      33.69655
     -20.89792      33.69655
     -20.86092      33.69655
     -20.82292      33.69655
     -20.78592      33.69655
     -20.74792      33.69655
     -20.70992      33.69655
     -20.67292      33.69655
     -20.63492      33.69655
     -20.59792      33.69655
     -20.55992      33.69655
     -20.52292      33.69655
     -20.48492      33.69655
     -20.44792      33.69655
     -20.40992      33.69655
     -20.37192      33.69655
     -20.33492      33.69655
     -20.29692      33.69655
     -20.25992      33.69655
     -20.22192      33.69655
     -20.18492      33.69655
     -20.14692      33.69655
     -20.10892      33.69655
     -20.07192      33.69655
     -20.03392      33.69655
     -19.99692      33.69655
     -19.95892      33.69655
     -19.92192      33.69655
     -19.88392      33.69655
     -19.84592      33.69655
     -19.80892      33.69655
     -19.77092      33.69655
     -19.73392      33.69655
     -19.69592      33.69655
     -19.65892      33.69655
     -19.62092      33.69655
     -19.58392      33.69655
     -19.54592      33.69655
     -19.50792      33.69655
     -19.47092      33.69655
     -19.43292      33.69655
     -19.39592      33.69655
     -19.35792      33.69655
     -19.32092      33.69655
     -19.28292      33.69655
     -19.24492      33.69655
     -19.20792      33.69655
     -19.16992      33.69655
     -19.13292      33.69655
     -19.09492      33.69655
     -19.05792      33.69655
     -19.01992      33.69655
     -18.98192      33.69655
     -18.94492      33.69655
     -18.90692      33.69655
     -18.86992      33.69655
     -18.83192      33.69655
     -18.79492      33.69655
     -18.75692      33.69655
     -18.71992      33.69655
     -18.68192      33.69655
     -18.64392      33.69655
     -18.60692      33.69655
     -18.56892      33.69655
     -18.53192      33.69655
     -18.49392      33.69655
     -18.45692      33.69655
     -18.41892      33.69655
     -18.38092      33.69655
     -18.34392      33.69655
     -18.30592      33.69655
     -18.26892      33.69655
     -18.23092      33.69655
     -18.19392      33.69655
     -18.15592      33.69655
     -18.11792      33.69655
     -18.08092      33.69655
     -18.04292      33.69655
     -18.00592      33.69655
