    # Energy          Ge           H
   -19.69588     0.00000     0.00000
   -19.68288     0.00000     0.00000
   -19.66988     0.00000     0.00000
   -19.65788     0.00000     0.00000
   -19.64488     0.00000     0.00000
   -19.63288     0.00000     0.00000
   -19.61988     0.00000     0.00000
   -19.60788     0.00000     0.00000
   -19.59488     0.00000     0.00000
   -19.58188     0.00000     0.00000
   -19.56988     0.00000     0.00000
   -19.55688     0.00000     0.00000
   -19.54488     0.00000     0.00000
   -19.53188     0.00000     0.00000
   -19.51988     0.00000     0.00000
   -19.50688     0.00000     0.00000
   -19.49388     0.00000     0.00000
   -19.48188     0.00000     0.00000
   -19.46888     0.00000     0.00000
   -19.45688     0.00000     0.00000
   -19.44388     0.00000     0.00000
   -19.43188     0.00000     0.00000
   -19.41888     0.00000     0.00000
   -19.40588     0.00000     0.00000
   -19.39388     0.00000     0.00000
   -19.38088     0.00000     0.00000
   -19.36888     0.00000     0.00000
   -19.35588     0.00000     0.00000
   -19.34388     0.00000     0.00000
   -19.33088     0.00000     0.00000
   -19.31788     0.00000     0.00000
   -19.30588     0.00000     0.00000
   -19.29288     0.00000     0.00000
   -19.28088     0.00000     0.00000
   -19.26788     0.00000     0.00000
   -19.25588     0.00000     0.00000
   -19.24288     0.00000     0.00000
   -19.22988     0.00000     0.00000
   -19.21788     0.00000     0.00000
   -19.20488     0.00000     0.00000
   -19.19288     0.00000     0.00000
   -19.17988     0.00000     0.00000
   -19.16788     0.00000     0.00000
   -19.15488     0.00000     0.00000
   -19.14288     0.00000     0.00000
   -19.12988     0.00000     0.00000
   -19.11688     0.00000     0.00000
   -19.10488     0.00000     0.00000
   -19.09188     0.00000     0.00000
   -19.07988     0.00000     0.00000
   -19.06688     0.00000     0.00000
   -19.05488     0.00000     0.00000
   -19.04188     0.00000     0.00000
   -19.02888     0.00000     0.00000
   -19.01688     0.00000     0.00000
   -19.00388     0.00000     0.00000
   -18.99188     0.00000     0.00000
   -18.97888     0.00000     0.00000
   -18.96688     0.00000     0.00000
   -18.95388     0.00000     0.00000
   -18.94088     0.00000     0.00000
   -18.92888     0.00000     0.00000
   -18.91588     0.00000     0.00000
   -18.90388     0.00000     0.00000
   -18.89088     0.00000     0.00000
   -18.87888     0.00000     0.00000
   -18.86588     0.00000     0.00000
   -18.85288     0.00000     0.00000
   -18.84088     0.00000     0.00000
   -18.82788     0.00000     0.00000
   -18.81588     0.00000     0.00000
   -18.80288     0.00000     0.00000
   -18.79088     0.00000     0.00000
   -18.77788     0.00000     0.00000
   -18.76488     0.00000     0.00000
   -18.75288     0.00000     0.00000
   -18.73988     0.00000     0.00000
   -18.72788     0.00000     0.00000
   -18.71488     0.00000     0.00000
   -18.70288     0.00000     0.00000
   -18.68988     0.00000     0.00000
   -18.67688     0.00000     0.00000
   -18.66488     0.00000     0.00000
   -18.65188     0.00000     0.00000
   -18.63988     0.00000     0.00000
   -18.62688     0.00000     0.00000
   -18.61488     0.00000     0.00000
   -18.60188     0.00000     0.00000
   -18.58888     0.00000     0.00000
   -18.57688     0.00000     0.00000
   -18.56388     0.00000     0.00000
   -18.55188     0.00000     0.00000
   -18.53888     0.00000     0.00000
   -18.52688     0.00000     0.00000
   -18.51388     0.00000     0.00000
   -18.50088     0.00000     0.00000
   -18.48888     0.00000     0.00000
   -18.47588     0.00000     0.00000
   -18.46388     0.00000     0.00000
   -18.45088     0.00000     0.00000
   -18.43888     0.00000     0.00000
   -18.42588     0.00000     0.00000
   -18.41388     0.00000     0.00000
   -18.40088     0.00000     0.00000
   -18.38788     0.00000     0.00000
   -18.37588     0.00000     0.00000
   -18.36288     0.00000     0.00000
   -18.35088     0.00000     0.00000
   -18.33788     0.00000     0.00000
   -18.32588     0.00000     0.00000
   -18.31288     0.00000     0.00000
   -18.29988     0.00000     0.00000
   -18.28788     0.00000     0.00000
   -18.27488     0.00000     0.00000
   -18.26288     0.00000     0.00000
   -18.24988     0.00000     0.00000
   -18.23788     0.00000     0.00000
   -18.22488     0.00000     0.00000
   -18.21188     0.00000     0.00000
   -18.19988     0.00000     0.00000
   -18.18688     0.00000     0.00000
   -18.17488     0.00000     0.00000
   -18.16188     0.00000     0.00000
   -18.14988     0.00000     0.00000
   -18.13688     0.00000     0.00000
   -18.12388     0.00000     0.00000
   -18.11188     0.00000     0.00000
   -18.09888     0.00000     0.00000
   -18.08688     0.00000     0.00000
   -18.07388     0.00000     0.00000
   -18.06188     0.00000     0.00000
   -18.04888     0.00000     0.00000
   -18.03588     0.00000     0.00000
   -18.02388     0.00000     0.00000
   -18.01088     0.00000     0.00000
   -17.99888     0.00000     0.00000
   -17.98588     0.00000     0.00000
   -17.97388     0.00000     0.00000
   -17.96088     0.00000     0.00000
   -17.94788     0.00000     0.00000
   -17.93588     0.00000     0.00000
   -17.92288     0.00000     0.00000
   -17.91088     0.00000     0.00000
   -17.89788     0.00000     0.00000
   -17.88588     0.00000     0.00000
   -17.87288     0.00000     0.00000
   -17.85988     0.00000     0.00000
   -17.84788     0.00000     0.00000
   -17.83488     0.00000     0.00000
   -17.82288     0.00000     0.00000
   -17.80988     0.00000     0.00000
   -17.79788     0.00000     0.00000
   -17.78488     0.00000     0.00000
   -17.77188     0.00000     0.00000
   -17.75988     0.00000     0.00000
   -17.74688     0.00000     0.00000
   -17.73488     0.00000     0.00000
   -17.72188     0.00000     0.00000
   -17.70988     0.00000     0.00000
   -17.69688     0.00000     0.00000
   -17.68488     0.00000     0.00000
   -17.67188     0.00000     0.00000
   -17.65888     0.00000     0.00000
   -17.64688     0.00000     0.00000
   -17.63388     0.00000     0.00000
   -17.62188     0.00000     0.00000
   -17.60888     0.00000     0.00000
   -17.59688     0.00000     0.00000
   -17.58388     0.00000     0.00000
   -17.57088     0.00000     0.00000
   -17.55888     0.00000     0.00000
   -17.54588     0.00000     0.00000
   -17.53388     0.00000     0.00000
   -17.52088     0.00000     0.00000
   -17.50888     0.00000     0.00000
   -17.49588     0.00000     0.00000
   -17.48288     0.00000     0.00000
   -17.47088     0.00000     0.00000
   -17.45788     0.00000     0.00000
   -17.44588     0.00000     0.00000
   -17.43288     0.00000     0.00000
   -17.42088     0.00000     0.00000
   -17.40788     0.00000     0.00000
   -17.39488     0.00000     0.00000
   -17.38288     0.00000     0.00000
   -17.36988     0.00000     0.00000
   -17.35788     0.00000     0.00000
   -17.34488     0.00000     0.00000
   -17.33288     0.00000     0.00000
   -17.31988     0.00000     0.00000
   -17.30688     0.00000     0.00000
   -17.29488     0.00000     0.00000
   -17.28188     0.00000     0.00000
   -17.26988     0.00000     0.00000
   -17.25688     0.00000     0.00000
   -17.24488     0.00000     0.00000
   -17.23188     0.00000     0.00000
   -17.21888     0.00000     0.00000
   -17.20688     0.00000     0.00000
   -17.19388     0.00000     0.00000
   -17.18188     0.00000     0.00000
   -17.16888     0.00000     0.00000
   -17.15688     0.00000     0.00000
   -17.14388     0.00000     0.00000
   -17.13088     0.00000     0.00000
   -17.11888     0.00000     0.00000
   -17.10588     0.00000     0.00000
   -17.09388     0.00000     0.00000
   -17.08088     0.00000     0.00000
   -17.06888     0.00000     0.00000
   -17.05588     0.00000     0.00000
   -17.04388     0.00000     0.00000
   -17.03088     0.00000     0.00000
   -17.01788     0.00000     0.00000
   -17.00588     0.00000     0.00000
   -16.99288     0.00000     0.00000
   -16.98088     0.00000     0.00000
   -16.96788     0.00000     0.00000
   -16.95588     0.00000     0.00000
   -16.94288     0.00000     0.00000
   -16.92988     0.00000     0.00000
   -16.91788     0.00000     0.00000
   -16.90488     0.00000     0.00000
   -16.89288     0.00000     0.00000
   -16.87988     0.00000     0.00000
   -16.86788     0.00000     0.00000
   -16.85488     0.00000     0.00000
   -16.84188     0.00000     0.00000
   -16.82988     0.00000     0.00000
   -16.81688     0.00000     0.00000
   -16.80488     0.00000     0.00000
   -16.79188     0.00000     0.00000
   -16.77988     0.00000     0.00000
   -16.76688     0.00000     0.00000
   -16.75388     0.00000     0.00000
   -16.74188     0.00000     0.00000
   -16.72888     0.00000     0.00000
   -16.71688     0.00000     0.00000
   -16.70388     0.00000     0.00000
   -16.69188     0.00000     0.00000
   -16.67888     0.00000     0.00000
   -16.66588     0.00000     0.00000
   -16.65388     0.00000     0.00000
   -16.64088     0.00000     0.00000
   -16.62888     0.00000     0.00000
   -16.61588     0.00000     0.00000
   -16.60388     0.00000     0.00000
   -16.59088     0.00000     0.00000
   -16.57788     0.00000     0.00000
   -16.56588     0.00000     0.00000
   -16.55288     0.00000     0.00000
   -16.54088     0.00000     0.00000
   -16.52788     0.00000     0.00000
   -16.51588     0.00000     0.00000
   -16.50288     0.00000     0.00000
   -16.48988     0.00000     0.00000
   -16.47788     0.00000     0.00000
   -16.46488     0.00000     0.00000
   -16.45288     0.00000     0.00000
   -16.43988     0.00000     0.00000
   -16.42788     0.00000     0.00000
   -16.41488     0.00000     0.00000
   -16.40188     0.00000     0.00000
   -16.38988     0.00000     0.00000
   -16.37688     0.00000     0.00000
   -16.36488     0.00000     0.00000
   -16.35188     0.00000     0.00000
   -16.33988     0.00000     0.00000
   -16.32688     0.00000     0.00000
   -16.31488     0.00000     0.00000
   -16.30188     0.00000     0.00000
   -16.28888     0.00000     0.00000
   -16.27688     0.00000     0.00000
   -16.26388     0.00000     0.00000
   -16.25188     0.00000     0.00000
   -16.23888     0.00000     0.00000
   -16.22688     0.00000     0.00000
   -16.21388     0.00000     0.00000
   -16.20088     0.00000     0.00000
   -16.18888     0.00000     0.00000
   -16.17588     0.00000     0.00000
   -16.16388     0.00000     0.00000
   -16.15088     0.00000     0.00000
   -16.13888     0.00000     0.00000
   -16.12588     0.00000     0.00000
   -16.11288     0.00000     0.00000
   -16.10088     0.00000     0.00000
   -16.08788     0.00000     0.00000
   -16.07588     0.00000     0.00000
   -16.06288     0.00000     0.00000
   -16.05088     0.00000     0.00000
   -16.03788     0.00000     0.00000
   -16.02488     0.00000     0.00000
   -16.01288     0.00000     0.00000
   -15.99988     0.00000     0.00000
   -15.98788     0.00000     0.00000
   -15.97488     0.00000     0.00000
   -15.96288     0.00000     0.00000
   -15.94988     0.00000     0.00000
   -15.93688     0.00000     0.00000
   -15.92488     0.00000     0.00000
   -15.91188     0.00000     0.00000
   -15.89988     0.00000     0.00000
   -15.88688     0.00000     0.00000
   -15.87488     0.00000     0.00000
   -15.86188     0.00000     0.00000
   -15.84888     0.00000     0.00000
   -15.83688     0.00000     0.00000
   -15.82388     0.00000     0.00000
   -15.81188     0.00000     0.00000
   -15.79888     0.00000     0.00000
   -15.78688     0.00000     0.00000
   -15.77388     0.00000     0.00000
   -15.76088     0.00000     0.00000
   -15.74888     0.00000     0.00000
   -15.73588     0.00000     0.00000
   -15.72388     0.00000     0.00000
   -15.71088     0.00000     0.00000
   -15.69888     0.00000     0.00000
   -15.68588     0.00000     0.00000
   -15.67288     0.00000     0.00000
   -15.66088     0.00000     0.00000
   -15.64788     0.00000     0.00000
   -15.63588     0.00000     0.00000
   -15.62288     0.00000     0.00000
   -15.61088     0.00000     0.00000
   -15.59788     0.00000     0.00000
   -15.58588     0.00000     0.00000
   -15.57288     0.00000     0.00000
   -15.55988     0.00000     0.00000
   -15.54788     0.00000     0.00000
   -15.53488     0.00000     0.00000
   -15.52288     0.00000     0.00000
   -15.50988     0.00000     0.00000
   -15.49788     0.00000     0.00000
   -15.48488     0.00000     0.00000
   -15.47188     0.00000     0.00000
   -15.45988     0.00000     0.00000
   -15.44688     0.00000     0.00000
   -15.43488     0.00000     0.00000
   -15.42188     0.00000     0.00000
   -15.40988     0.00000     0.00000
   -15.39688     0.00000     0.00000
   -15.38388     0.00000     0.00000
   -15.37188     0.00000     0.00000
   -15.35888     0.00000     0.00000
   -15.34688     0.00000     0.00000
   -15.33388     0.00000     0.00000
   -15.32188     0.00000     0.00000
   -15.30888     0.00000     0.00000
   -15.29588     0.00000     0.00000
   -15.28388     0.00000     0.00000
   -15.27088     0.00000     0.00000
   -15.25888     0.00000     0.00000
   -15.24588     0.00000     0.00000
   -15.23388     0.00000     0.00000
   -15.22088     0.00000     0.00000
   -15.20788     0.00000     0.00000
   -15.19588     0.00000     0.00000
   -15.18288     0.00000     0.00000
   -15.17088     0.00000     0.00000
   -15.15788     0.00000     0.00000
   -15.14588     0.00000     0.00000
   -15.13288     0.00000     0.00000
   -15.11988     0.00000     0.00000
   -15.10788     0.00000     0.00000
   -15.09488     0.00000     0.00000
   -15.08288     0.00000     0.00000
   -15.06988     0.00000     0.00000
   -15.05788     0.00000     0.00000
   -15.04488     0.00000     0.00000
   -15.03188     0.00000     0.00000
   -15.01988     0.00000     0.00000
   -15.00688     0.00000     0.00000
   -14.99488     0.00000     0.00000
   -14.98188     0.00000     0.00000
   -14.96988     0.00000     0.00000
   -14.95688     0.00000     0.00000
   -14.94488     0.00000     0.00000
   -14.93188     0.00000     0.00000
   -14.91888     0.00000     0.00000
   -14.90688     0.00000     0.00000
   -14.89388     0.00000     0.00000
   -14.88188     0.00000     0.00000
   -14.86888     0.00000     0.00000
   -14.85688     0.00000     0.00000
   -14.84388     0.00000     0.00000
   -14.83088     0.00000     0.00000
   -14.81888     0.00000     0.00000
   -14.80588     0.00000     0.00000
   -14.79388     0.00000     0.00000
   -14.78088     0.00000     0.00000
   -14.76888     0.00000     0.00000
   -14.75588     0.00000     0.00000
   -14.74288     0.00000     0.00000
   -14.73088     0.00000     0.00000
   -14.71788     0.00000     0.00000
   -14.70588     0.00000     0.00000
   -14.69288     0.00000     0.00000
   -14.68088     0.00000     0.00000
   -14.66788     0.00000     0.00000
   -14.65488     0.00000     0.00000
   -14.64288     0.00000     0.00000
   -14.62988     0.00000     0.00000
   -14.61788     0.00000     0.00000
   -14.60488     0.00000     0.00000
   -14.59288     0.00000     0.00000
   -14.57988     0.00000     0.00000
   -14.56688     0.00000     0.00000
   -14.55488     0.00000     0.00000
   -14.54188     0.00000     0.00000
   -14.52988     0.00000     0.00000
   -14.51688     0.00000     0.00000
   -14.50488     0.00000     0.00000
   -14.49188     0.00000     0.00000
   -14.47888     0.00000     0.00000
   -14.46688     0.00000     0.00000
   -14.45388     0.00000     0.00000
   -14.44188     0.00000     0.00000
   -14.42888     0.00000     0.00000
   -14.41688     0.00000     0.00000
   -14.40388     0.00000     0.00000
   -14.39088     0.00000     0.00000
   -14.37888     0.00000     0.00000
   -14.36588     0.00000     0.00000
   -14.35388     0.00000     0.00000
   -14.34088     0.00000     0.00000
   -14.32888     0.00000     0.00000
   -14.31588     0.00000     0.00000
   -14.30288     0.00000     0.00000
   -14.29088     0.00000     0.00000
   -14.27788     0.00000     0.00000
   -14.26588     0.00000     0.00000
   -14.25288     0.00000     0.00000
   -14.24088     0.00000     0.00000
   -14.22788     0.00000     0.00000
   -14.21588     0.00000     0.00000
   -14.20288     0.00000     0.00000
   -14.18988     0.00000     0.00000
   -14.17788     0.00000     0.00000
   -14.16488     0.00000     0.00000
   -14.15288     0.00000     0.00000
   -14.13988     0.00000     0.00000
   -14.12788     0.00000     0.00000
   -14.11488     0.00000     0.00000
   -14.10188     0.00000     0.00000
   -14.08988     0.00000     0.00000
   -14.07688     0.00000     0.00000
   -14.06488     0.00000     0.00000
   -14.05188     0.00000     0.00000
   -14.03988     0.00000     0.00000
   -14.02688     0.00000     0.00000
   -14.01388     0.00000     0.00000
   -14.00188     0.00000     0.00000
   -13.98888     0.00000     0.00000
   -13.97688     0.00000     0.00000
   -13.96388     0.00000     0.00000
   -13.95188     0.00000     0.00000
   -13.93888     0.00000     0.00000
   -13.92588     0.00000     0.00000
   -13.91388     0.00001     0.00000
   -13.90088     0.00007     0.00000
   -13.88888     0.00029     0.00000
   -13.87588     0.00112     0.00001
   -13.86388     0.00382     0.00003
   -13.85088     0.01151     0.00010
   -13.83788     0.03061     0.00026
   -13.82588     0.07183     0.00061
   -13.81288     0.14874     0.00125
   -13.80088     0.27176     0.00229
   -13.78788     0.43822     0.00369
   -13.77588     0.62355     0.00526
   -13.76288     0.78319     0.00660
   -13.74988     0.86882     0.00732
   -13.73788     0.85352     0.00720
   -13.72488     0.74994     0.00632
   -13.71288     0.61082     0.00515
   -13.69988     0.51438     0.00434
   -13.68788     0.54443     0.00460
   -13.67488     0.77149     0.00653
   -13.66188     1.22915     0.01041
   -13.64988     1.88295     0.01596
   -13.63688     2.60875     0.02213
   -13.62488     3.21089     0.02724
   -13.61188     3.49500     0.02966
   -13.59988     3.36255     0.02854
   -13.58688     2.86709     0.02435
   -13.57388     2.19064     0.01861
   -13.56188     1.56078     0.01327
   -13.54888     1.16840     0.00995
   -13.53688     1.12044     0.00957
   -13.52388     1.42977     0.01223
   -13.51188     2.01471     0.01725
   -13.49888     2.70461     0.02315
   -13.48688     3.27329     0.02802
   -13.47388     3.51508     0.03009
   -13.46088     3.33597     0.02856
   -13.44888     2.79475     0.02392
   -13.43588     2.06623     0.01769
   -13.42388     1.34872     0.01154
   -13.41088     0.77869     0.00666
   -13.39888     0.40285     0.00345
   -13.38588     0.20206     0.00172
   -13.37288     0.13594     0.00117
   -13.36088     0.17675     0.00155
   -13.34788     0.31842     0.00288
   -13.33588     0.56348     0.00523
   -13.32288     0.89865     0.00856
   -13.31088     1.27616     0.01246
   -13.29788     1.61852     0.01619
   -13.28488     1.85433     0.01897
   -13.27288     1.96413     0.02049
   -13.25988     2.00626     0.02125
   -13.24788     2.09673     0.02247
   -13.23488     2.35339     0.02556
   -13.22288     2.84335     0.03148
   -13.20988     3.56247     0.04039
   -13.19688     4.43938     0.05149
   -13.18488     5.35137     0.06309
   -13.17188     6.12842     0.07284
   -13.15988     6.59222     0.07835
   -13.14688     6.63095     0.07824
   -13.13488     6.27751     0.07309
   -13.12188     5.74145     0.06563
   -13.10888     5.32190     0.05972
   -13.09688     5.26188     0.05860
   -13.08388     5.61726     0.06343
   -13.07188     6.24247     0.07281
   -13.05888     6.86856     0.08344
   -13.04688     7.22946     0.09148
   -13.03388     7.15336     0.09379
   -13.02088     6.60147     0.08900
   -13.00888     5.66569     0.07787
   -12.99588     4.52639     0.06298
   -12.98388     3.39774     0.04767
   -12.97088     2.45740     0.03484
   -12.95888     1.79523     0.02595
   -12.94588     1.39686     0.02079
   -12.93288     1.17361     0.01799
   -12.92088     1.01861     0.01595
   -12.90788     0.85873     0.01361
   -12.89588     0.67740     0.01080
   -12.88288     0.50499     0.00808
   -12.87088     0.39356     0.00632
   -12.85788     0.39560     0.00639
   -12.84588     0.55336     0.00895
   -12.83288     0.89183     0.01439
   -12.81988     1.40803     0.02255
   -12.80788     2.06096     0.03259
   -12.79488     2.77073     0.04294
   -12.78288     3.43368     0.05163
   -12.76988     3.94639     0.05687
   -12.75788     4.22308     0.05762
   -12.74488     4.21774     0.05393
   -12.73188     3.94386     0.04707
   -12.71988     3.49021     0.03932
   -12.70688     3.01860     0.03345
   -12.69488     2.72426     0.03198
   -12.68188     2.76114     0.03638
   -12.66988     3.17038     0.04633
   -12.65688     3.85407     0.05973
   -12.64388     4.62282     0.07351
   -12.63188     5.28660     0.08505
   -12.61888     5.74512     0.09348
   -12.60688     6.00590     0.09963
   -12.59388     6.12951     0.10489
   -12.58188     6.15791     0.10974
   -12.56888     6.07245     0.11316
   -12.55588     5.82221     0.11354
   -12.54388     5.39033     0.11040
   -12.53088     4.84727     0.10542
   -12.51888     4.35658     0.10238
   -12.50588     4.12823     0.10586
   -12.49388     4.34805     0.11920
   -12.48088     5.10731     0.14259
   -12.46788     6.35794     0.17285
   -12.45588     7.90837     0.20408
   -12.44288     9.46825     0.23014
   -12.43088    10.72519     0.24659
   -12.41788    11.44199     0.25240
   -12.40588    11.52047     0.24940
   -12.39288    11.01702     0.24105
   -12.37988    10.09848     0.23042
   -12.36788     8.96026     0.21892
   -12.35488     7.74937     0.20551
   -12.34288     6.52423     0.18757
   -12.32988     5.29208     0.16281
   -12.31788     4.06689     0.13169
   -12.30488     2.91236     0.09781
   -12.29188     1.93006     0.06663
   -12.27988     1.21052     0.04296
   -12.26688     0.79608     0.02935
   -12.25488     0.67643     0.02583
   -12.24188     0.80657     0.03056
   -12.22988     1.12354     0.04068
   -12.21688     1.55183     0.05282
   -12.20388     2.00491     0.06385
   -12.19188     2.39827     0.07175
   -12.17888     2.67764     0.07644
   -12.16688     2.84800     0.08004
   -12.15388     2.98914     0.08615
   -12.14188     3.23092     0.09833
   -12.12888     3.70475     0.11825
   -12.11688     4.49533     0.14527
   -12.10388     5.62293     0.17682
   -12.09088     7.04473     0.21028
   -12.07888     8.66107     0.24412
   -12.06588    10.30874     0.27719
   -12.05388    11.75618     0.30714
   -12.04088    12.75610     0.32928
   -12.02888    13.13087     0.33792
   -12.01588    12.85886     0.32955
   -12.00288    12.08823     0.30557
   -11.99088    11.04016     0.27165
   -11.97788     9.90037     0.23538
   -11.96588     8.76752     0.20306
   -11.95288     7.70727     0.17896
   -11.94088     6.80690     0.16524
   -11.92788     6.15651     0.16169
   -11.91488     5.77104     0.16462
   -11.90288     5.53382     0.16759
   -11.88988     5.25940     0.16400
   -11.87788     4.82633     0.15107
   -11.86488     4.27901     0.13152
   -11.85288     3.80823     0.11229
   -11.83988     3.63807     0.10073
   -11.82688     3.90584     0.10152
   -11.81488     4.60207     0.11572
   -11.80188     5.58184     0.14135
   -11.78988     6.62159     0.17405
   -11.77688     7.48866     0.20816
   -11.76488     8.01787     0.23757
   -11.75188     8.16799     0.25753
   -11.73888     8.02163     0.26598
   -11.72688     7.73537     0.26314
   -11.71388     7.45441     0.25036
   -11.70188     7.26885     0.22877
   -11.68888     7.21970     0.20007
   -11.67688     7.32713     0.16782
   -11.66388     7.61355     0.13862
   -11.65088     8.08763     0.12054
   -11.63888     8.70972     0.12033
   -11.62588     9.36887     0.13952
   -11.61388     9.88456     0.17241
   -11.60088    10.05166     0.20715
   -11.58888     9.73274     0.23062
   -11.57588     8.95462     0.23501
   -11.56288     7.95559     0.22227
   -11.55088     7.12540     0.20306
   -11.53788     6.83437     0.19092
   -11.52588     7.26728     0.19553
   -11.51288     8.33503     0.21899
   -11.50088     9.71694     0.25595
   -11.48788    10.97901     0.29617
   -11.47488    11.71674     0.32775
   -11.46288    11.67686     0.34080
   -11.44988    10.84726     0.33104
   -11.43788     9.47277     0.30242
   -11.42488     7.97750     0.26591
   -11.41288     6.81550     0.23512
   -11.39988     6.30531     0.22029
   -11.38788     6.53356     0.22446
   -11.37488     7.35092     0.24373
   -11.36188     8.45592     0.27028
   -11.34988     9.51117     0.29645
   -11.33688    10.24918     0.31741
   -11.32488    10.53044     0.33091
   -11.31188    10.34400     0.33564
   -11.29988     9.77444     0.32963
   -11.28688     8.96482     0.31114
   -11.27388     8.10154     0.28188
   -11.26188     7.41743     0.25013
   -11.24888     7.15942     0.23104
   -11.23688     7.53159     0.24213
   -11.22388     8.59449     0.29510
   -11.21188    10.20701     0.38818
   -11.19888    12.03810     0.50299
   -11.18588    13.65914     0.60932
   -11.17388    14.67307     0.67685
   -11.16088    14.82316     0.68851
   -11.14888    14.06473     0.64836
   -11.13588    12.57914     0.57958
   -11.12388    10.72790     0.51398
   -11.11088     8.95124     0.47842
   -11.09788     7.61992     0.48366
   -11.08588     6.92597     0.52041
   -11.07288     6.83935     0.56391
   -11.06088     7.16166     0.58589
   -11.04788     7.60846     0.56736
   -11.03588     7.90744     0.50653
   -11.02288     7.87965     0.41720
   -11.00988     7.50787     0.32061
   -10.99788     6.96079     0.23657
   -10.98488     6.52522     0.17874
   -10.97288     6.47647     0.15400
   -10.95988     6.93799     0.16392
   -10.94788     7.81681     0.20542
   -10.93488     8.84345     0.27101
   -10.92188     9.68834     0.34851
   -10.90988    10.08127     0.42262
   -10.89688     9.89131     0.47738
   -10.88488     9.15236     0.50075
   -10.87188     8.03624     0.48934
   -10.85988     6.79821     0.45059
   -10.84688     5.68773     0.40005
   -10.83388     4.86894     0.35537
   -10.82188     4.38646     0.33080
   -10.80888     4.21578     0.33623
   -10.79688     4.34317     0.37963
   -10.78388     4.81578     0.46707
   -10.77188     5.69900     0.59736
   -10.75888     6.97485     0.75410
   -10.74688     8.47075     0.90458
   -10.73388     9.88843     1.00972
   -10.72088    10.91657     1.03920
   -10.70888    11.34686     0.98698
   -10.69588    11.11618     0.86796
   -10.68388    10.28570     0.70969
   -10.67088     8.98898     0.54169
   -10.65888     7.40380     0.38669
   -10.64588     5.74535     0.25894
   -10.63288     4.25198     0.16513
   -10.62088     3.15246     0.10600
   -10.60788     2.61972     0.07836
   -10.59588     2.72554     0.07600
   -10.58288     3.41928     0.09061
   -10.57088     4.54066     0.11242
   -10.55788     5.87109     0.13219
   -10.54488     7.20637     0.14399
   -10.53288     8.39980     0.14703
   -10.51988     9.35486     0.14521
   -10.50788     9.98276     0.14402
   -10.49488    10.18998     0.14733
   -10.48288     9.93288     0.15663
   -10.46988     9.28979     0.17246
   -10.45688     8.48454     0.19653
   -10.44488     7.79839     0.23172
   -10.43188     7.43626     0.27999
   -10.41988     7.43108     0.33837
   -10.40688     7.63715     0.39624
   -10.39488     7.81312     0.43674
   -10.38188     7.74389     0.44398
   -10.36888     7.34846     0.41248
   -10.35688     6.72233     0.35284
   -10.34388     6.08638     0.28866
   -10.33188     5.67517     0.24614
   -10.31888     5.61363     0.24191
   -10.30688     5.86417     0.27546
   -10.29388     6.25382     0.32903
   -10.28088     6.56767     0.37563
   -10.26888     6.64667     0.39112
   -10.25588     6.45130     0.36508
   -10.24388     6.06191     0.30425
   -10.23088     5.62204     0.22707
   -10.21888     5.25976     0.15365
   -10.20588     5.03422     0.09813
   -10.19288     4.93207     0.06658
   -10.18088     4.91575     0.05938
   -10.16788     4.98763     0.07489
   -10.15588     5.21877     0.11060
   -10.14288     5.71006     0.16244
   -10.13088     6.50893     0.22401
   -10.11788     7.54129     0.28787
   -10.10488     8.62158     0.34774
   -10.09288     9.53419     0.40025
   -10.07988    10.11593     0.44339
   -10.06788    10.28245     0.47326
   -10.05488    10.00813     0.48336
   -10.04288     9.31517     0.46809
   -10.02988     8.30636     0.42895
   -10.01788     7.18919     0.37684
   -10.00488     6.23798     0.32826
    -9.99188     5.69063     0.29720
    -9.97988     5.65275     0.28913
    -9.96688     6.05704     0.29988
    -9.95488     6.69224     0.31845
    -9.94188     7.26394     0.33142
    -9.92988     7.47745     0.32731
    -9.91688     7.13662     0.30011
    -9.90388     6.22587     0.25173
    -9.89188     4.92793     0.19125
    -9.87888     3.55370     0.13100
    -9.86688     2.42480     0.08139
    -9.85388     1.78314     0.04804
    -9.84188     1.76566     0.03181
    -9.82888     2.40826     0.03096
    -9.81588     3.63751     0.04303
    -9.80388     5.23994     0.06531
    -9.79088     6.86017     0.09409
    -9.77888     8.07697     0.12405
    -9.76588     8.55255     0.14850
    -9.75388     8.17010     0.16127
    -9.74088     7.07698     0.15856
    -9.72788     5.60931     0.14100
    -9.71588     4.15897     0.11333
    -9.70288     3.05491     0.08273
    -9.69088     2.50117     0.05632
    -9.67788     2.56939     0.03924
    -9.66588     3.20722     0.03376
    -9.65288     4.25372     0.03954
    -9.63988     5.45382     0.05384
    -9.62788     6.49875     0.07172
    -9.61488     7.10526     0.08696
    -9.60288     7.10995     0.09402
    -9.58988     6.54109     0.09046
    -9.57788     5.60744     0.07830
    -9.56488     4.60487     0.06306
    -9.55188     3.79056     0.05131
    -9.53988     3.29679     0.04775
    -9.52688     3.10909     0.05339
    -9.51488     3.10376     0.06532
    -9.50188     3.11785     0.07803
    -9.48988     3.03063     0.08600
    -9.47688     2.82805     0.08649
    -9.46388     2.61994     0.08092
    -9.45188     2.59369     0.07417
    -9.43888     2.91204     0.07142
    -9.42688     3.60281     0.07490
    -9.41388     4.50215     0.08257
    -9.40188     5.29762     0.08907
    -9.38888     5.66377     0.08909
    -9.37588     5.42014     0.08033
