     #Energy      5&8_pz
   -13.11293     0.00000
   -13.10093     0.00000
   -13.08993     0.00000
   -13.07893     0.00000
   -13.06793     0.00000
   -13.05693     0.00000
   -13.04593     0.00000
   -13.03493     0.00000
   -13.02293     0.00000
   -13.01193     0.00000
   -13.00093     0.00000
   -12.98993     0.00000
   -12.97893     0.00000
   -12.96793     0.00000
   -12.95593     0.00000
   -12.94493     0.00000
   -12.93393     0.00000
   -12.92293     0.00000
   -12.91193     0.00000
   -12.90093     0.00000
   -12.88993     0.00000
   -12.87793     0.00000
   -12.86693     0.00000
   -12.85593     0.00000
   -12.84493     0.00000
   -12.83393     0.00000
   -12.82293     0.00000
   -12.81093     0.00000
   -12.79993     0.00000
   -12.78893     0.00000
   -12.77793     0.00000
   -12.76693     0.00000
   -12.75593     0.00000
   -12.74393     0.00000
   -12.73293     0.00000
   -12.72193     0.00000
   -12.71093     0.00000
   -12.69993     0.00000
   -12.68893     0.00000
   -12.67793     0.00000
   -12.66593     0.00000
   -12.65493     0.00000
   -12.64393     0.00000
   -12.63293     0.00000
   -12.62193     0.00000
   -12.61093     0.00000
   -12.59893     0.00000
   -12.58793     0.00000
   -12.57693     0.00000
   -12.56593     0.00000
   -12.55493     0.00000
   -12.54393     0.00000
   -12.53293     0.00000
   -12.52093     0.00000
   -12.50993     0.00000
   -12.49893     0.00000
   -12.48793     0.00000
   -12.47693     0.00000
   -12.46593     0.00000
   -12.45393     0.00000
   -12.44293     0.00000
   -12.43193     0.00000
   -12.42093     0.00000
   -12.40993     0.00000
   -12.39893     0.00000
   -12.38793     0.00000
   -12.37593     0.00000
   -12.36493     0.00001
   -12.35393     0.00001
   -12.34293     0.00002
   -12.33193     0.00004
   -12.32093     0.00005
   -12.30893     0.00007
   -12.29793     0.00009
   -12.28693     0.00010
   -12.27593     0.00009
   -12.26493     0.00009
   -12.25393     0.00007
   -12.24193     0.00005
   -12.23093     0.00003
   -12.21993     0.00002
   -12.20893     0.00001
   -12.19793     0.00001
   -12.18693     0.00000
   -12.17593     0.00000
   -12.16393     0.00000
   -12.15293     0.00000
   -12.14193     0.00000
   -12.13093     0.00001
   -12.11993     0.00001
   -12.10893     0.00003
   -12.09693     0.00006
   -12.08593     0.00010
   -12.07493     0.00016
   -12.06393     0.00022
   -12.05293     0.00029
   -12.04193     0.00033
   -12.03093     0.00035
   -12.01893     0.00033
   -12.00793     0.00028
   -11.99693     0.00022
   -11.98593     0.00016
   -11.97493     0.00010
   -11.96393     0.00006
   -11.95193     0.00003
   -11.94093     0.00001
   -11.92993     0.00001
   -11.91893     0.00000
   -11.90793     0.00000
   -11.89693     0.00000
   -11.88493     0.00001
   -11.87393     0.00002
   -11.86293     0.00003
   -11.85193     0.00006
   -11.84093     0.00010
   -11.82993     0.00015
   -11.81893     0.00021
   -11.80693     0.00026
   -11.79593     0.00029
   -11.78493     0.00030
   -11.77393     0.00028
   -11.76293     0.00023
   -11.75193     0.00018
   -11.73993     0.00013
   -11.72893     0.00010
   -11.71793     0.00009
   -11.70693     0.00012
   -11.69593     0.00021
   -11.68493     0.00036
   -11.67393     0.00058
   -11.66193     0.00086
   -11.65093     0.00116
   -11.63993     0.00142
   -11.62893     0.00157
   -11.61793     0.00157
   -11.60693     0.00143
   -11.59493     0.00118
   -11.58393     0.00088
   -11.57293     0.00059
   -11.56193     0.00036
   -11.55093     0.00020
   -11.53993     0.00010
   -11.52793     0.00005
   -11.51693     0.00003
   -11.50593     0.00003
   -11.49493     0.00006
   -11.48393     0.00015
   -11.47293     0.00034
   -11.46193     0.00068
   -11.44993     0.00123
   -11.43893     0.00204
   -11.42793     0.00305
   -11.41693     0.00414
   -11.40593     0.00509
   -11.39493     0.00567
   -11.38293     0.00572
   -11.37193     0.00524
   -11.36093     0.00436
   -11.34993     0.00330
   -11.33893     0.00230
   -11.32793     0.00149
   -11.31693     0.00093
   -11.30493     0.00060
   -11.29393     0.00042
   -11.28293     0.00034
   -11.27193     0.00032
   -11.26093     0.00037
   -11.24993     0.00053
   -11.23793     0.00085
   -11.22693     0.00137
   -11.21593     0.00209
   -11.20493     0.00295
   -11.19393     0.00381
   -11.18293     0.00451
   -11.17193     0.00487
   -11.15993     0.00479
   -11.14893     0.00432
   -11.13793     0.00357
   -11.12693     0.00272
   -11.11593     0.00194
   -11.10493     0.00133
   -11.09293     0.00090
   -11.08193     0.00062
   -11.07093     0.00045
   -11.05993     0.00034
   -11.04893     0.00027
   -11.03793     0.00024
   -11.02593     0.00028
   -11.01493     0.00042
   -11.00393     0.00071
   -10.99293     0.00119
   -10.98193     0.00187
   -10.97093     0.00268
   -10.95993     0.00349
   -10.94793     0.00411
   -10.93693     0.00439
   -10.92593     0.00425
   -10.91493     0.00373
   -10.90393     0.00296
   -10.89293     0.00213
   -10.88093     0.00139
   -10.86993     0.00083
   -10.85893     0.00045
   -10.84793     0.00025
   -10.83693     0.00020
   -10.82593     0.00032
   -10.81493     0.00069
   -10.80293     0.00145
   -10.79193     0.00280
   -10.78093     0.00493
   -10.76993     0.00789
   -10.75893     0.01145
   -10.74793     0.01510
   -10.73593     0.01809
   -10.72493     0.01971
   -10.71393     0.01952
   -10.70293     0.01760
   -10.69193     0.01446
   -10.68093     0.01085
   -10.66893     0.00751
   -10.65793     0.00492
   -10.64693     0.00332
   -10.63593     0.00272
   -10.62493     0.00305
   -10.61393     0.00422
   -10.60293     0.00613
   -10.59093     0.00866
   -10.57993     0.01154
   -10.56893     0.01437
   -10.55793     0.01664
   -10.54693     0.01785
   -10.53593     0.01766
   -10.52393     0.01609
   -10.51293     0.01345
   -10.50193     0.01030
   -10.49093     0.00721
   -10.47993     0.00461
   -10.46893     0.00268
   -10.45793     0.00142
   -10.44593     0.00069
   -10.43493     0.00030
   -10.42393     0.00012
   -10.41293     0.00004
   -10.40193     0.00001
   -10.39093     0.00000
   -10.37893     0.00000
   -10.36793     0.00000
   -10.35693     0.00000
   -10.34593     0.00000
   -10.33493     0.00001
   -10.32393     0.00001
   -10.31293     0.00002
   -10.30093     0.00003
   -10.28993     0.00004
   -10.27893     0.00004
   -10.26793     0.00006
   -10.25693     0.00009
   -10.24593     0.00018
   -10.23393     0.00038
   -10.22293     0.00079
   -10.21193     0.00156
   -10.20093     0.00283
   -10.18993     0.00472
   -10.17893     0.00721
   -10.16693     0.01012
   -10.15593     0.01305
   -10.14493     0.01549
   -10.13393     0.01707
   -10.12293     0.01763
   -10.11193     0.01741
   -10.10093     0.01685
   -10.08893     0.01635
   -10.07793     0.01608
   -10.06693     0.01582
   -10.05593     0.01521
   -10.04493     0.01390
   -10.03393     0.01187
   -10.02193     0.00938
   -10.01093     0.00688
    -9.99993     0.00482
    -9.98893     0.00348
    -9.97793     0.00293
    -9.96693     0.00307
    -9.95593     0.00367
    -9.94393     0.00442
    -9.93293     0.00501
    -9.92193     0.00522
    -9.91093     0.00495
    -9.89993     0.00426
    -9.88893     0.00334
    -9.87693     0.00240
    -9.86593     0.00164
    -9.85493     0.00123
    -9.84393     0.00129
    -9.83293     0.00197
    -9.82193     0.00342
    -9.80993     0.00579
    -9.79893     0.00903
    -9.78793     0.01285
    -9.77693     0.01665
    -9.76593     0.01971
    -9.75493     0.02146
    -9.74393     0.02174
    -9.73193     0.02090
    -9.72093     0.01961
    -9.70993     0.01863
    -9.69893     0.01840
    -9.68793     0.01897
    -9.67693     0.01996
    -9.66493     0.02078
    -9.65393     0.02088
    -9.64293     0.01990
    -9.63193     0.01797
    -9.62093     0.01556
    -9.60993     0.01346
    -9.59893     0.01238
    -9.58693     0.01275
    -9.57593     0.01452
    -9.56493     0.01714
    -9.55393     0.01971
    -9.54293     0.02130
    -9.53193     0.02126
    -9.51993     0.01944
    -9.50893     0.01623
    -9.49793     0.01234
    -9.48693     0.00853
    -9.47593     0.00537
    -9.46493     0.00307
    -9.45293     0.00160
    -9.44193     0.00077
    -9.43093     0.00039
    -9.41993     0.00031
    -9.40893     0.00050
    -9.39793     0.00102
    -9.38693     0.00202
    -9.37493     0.00368
    -9.36393     0.00611
    -9.35293     0.00928
    -9.34193     0.01297
    -9.33093     0.01686
    -9.31993     0.02072
    -9.30793     0.02460
    -9.29693     0.02882
    -9.28593     0.03370
    -9.27493     0.03920
    -9.26393     0.04456
    -9.25293     0.04843
    -9.24193     0.04938
    -9.22993     0.04662
    -9.21893     0.04040
    -9.20793     0.03197
    -9.19693     0.02304
    -9.18593     0.01509
    -9.17493     0.00897
    -9.16293     0.00485
    -9.15193     0.00238
    -9.14093     0.00110
    -9.12993     0.00056
    -9.11893     0.00052
    -9.10793     0.00093
    -9.09693     0.00197
    -9.08493     0.00392
    -9.07393     0.00715
    -9.06293     0.01186
    -9.05193     0.01786
    -9.04093     0.02448
    -9.02993     0.03052
    -9.01793     0.03466
    -9.00693     0.03586
    -8.99593     0.03384
    -8.98493     0.02915
    -8.97393     0.02294
    -8.96293     0.01649
    -8.95093     0.01085
    -8.93993     0.00653
    -8.92893     0.00360
    -8.91793     0.00183
    -8.90693     0.00090
    -8.89593     0.00051
    -8.88493     0.00050
    -8.87293     0.00079
    -8.86193     0.00138
    -8.85093     0.00229
    -8.83993     0.00348
    -8.82893     0.00482
    -8.81793     0.00609
    -8.80593     0.00707
    -8.79493     0.00757
    -8.78393     0.00757
    -8.77293     0.00714
    -8.76193     0.00646
    -8.75093     0.00568
    -8.73993     0.00497
    -8.72793     0.00445
    -8.71693     0.00431
    -8.70593     0.00472
    -8.69493     0.00580
    -8.68393     0.00750
    -8.67293     0.00953
    -8.66093     0.01141
    -8.64993     0.01257
    -8.63893     0.01265
    -8.62793     0.01156
    -8.61693     0.00958
    -8.60593     0.00720
    -8.59393     0.00490
    -8.58293     0.00303
    -8.57193     0.00170
    -8.56093     0.00090
    -8.54993     0.00050
    -8.53893     0.00045
    -8.52793     0.00071
    -8.51593     0.00136
    -8.50493     0.00253
    -8.49393     0.00430
    -8.48293     0.00662
    -8.47193     0.00926
    -8.46093     0.01172
    -8.44893     0.01345
    -8.43793     0.01399
    -8.42693     0.01321
    -8.41593     0.01138
    -8.40493     0.00905
    -8.39393     0.00688
    -8.38293     0.00541
    -8.37093     0.00492
    -8.35993     0.00543
    -8.34893     0.00666
    -8.33793     0.00816
    -8.32693     0.00941
    -8.31593     0.00996
    -8.30393     0.00965
    -8.29293     0.00858
    -8.28193     0.00713
    -8.27093     0.00578
    -8.25993     0.00494
    -8.24893     0.00479
    -8.23793     0.00528
    -8.22593     0.00611
    -8.21493     0.00690
    -8.20393     0.00727
    -8.19293     0.00702
    -8.18193     0.00617
    -8.17093     0.00492
    -8.15893     0.00356
    -8.14793     0.00233
    -8.13693     0.00138
    -8.12593     0.00074
    -8.11493     0.00036
    -8.10393     0.00016
    -8.09193     0.00006
    -8.08093     0.00002
    -8.06993     0.00001
    -8.05893     0.00000
    -8.04793     0.00000
    -8.03693     0.00000
    -8.02593     0.00000
    -8.01393     0.00000
    -8.00293     0.00000
    -7.99193     0.00000
    -7.98093     0.00000
    -7.96993     0.00000
    -7.95893     0.00001
    -7.94693     0.00002
    -7.93593     0.00006
    -7.92493     0.00016
    -7.91393     0.00038
    -7.90293     0.00082
    -7.89193     0.00160
    -7.88093     0.00285
    -7.86893     0.00458
    -7.85793     0.00668
    -7.84693     0.00884
    -7.83593     0.01063
    -7.82493     0.01169
    -7.81393     0.01188
    -7.80193     0.01150
    -7.79093     0.01119
    -7.77993     0.01179
    -7.76893     0.01398
    -7.75793     0.01793
    -7.74693     0.02317
    -7.73493     0.02863
    -7.72393     0.03295
    -7.71293     0.03510
    -7.70193     0.03471
    -7.69093     0.03216
    -7.67993     0.02833
    -7.66893     0.02409
    -7.65693     0.01999
    -7.64593     0.01620
    -7.63493     0.01272
    -7.62393     0.00956
    -7.61293     0.00682
    -7.60193     0.00468
    -7.58993     0.00327
    -7.57893     0.00264
    -7.56793     0.00274
    -7.55693     0.00344
    -7.54593     0.00460
    -7.53493     0.00607
    -7.52393     0.00771
    -7.51193     0.00947
    -7.50093     0.01135
    -7.48993     0.01335
    -7.47893     0.01541
    -7.46793     0.01727
    -7.45693     0.01852
    -7.44493     0.01877
    -7.43393     0.01785
    -7.42293     0.01597
    -7.41193     0.01368
    -7.40093     0.01165
    -7.38993     0.01038
    -7.37893     0.01003
    -7.36693     0.01044
    -7.35593     0.01125
    -7.34493     0.01205
    -7.33393     0.01254
    -7.32293     0.01249
    -7.31193     0.01182
    -7.29993     0.01056
    -7.28893     0.00883
    -7.27793     0.00689
    -7.26693     0.00501
    -7.25593     0.00342
    -7.24493     0.00226
    -7.23293     0.00159
    -7.22193     0.00139
    -7.21093     0.00167
    -7.19993     0.00248
    -7.18893     0.00387
    -7.17793     0.00581
    -7.16693     0.00812
    -7.15493     0.01042
    -7.14393     0.01221
    -7.13293     0.01301
    -7.12193     0.01262
    -7.11093     0.01115
    -7.09993     0.00902
    -7.08793     0.00676
    -7.07693     0.00482
    -7.06593     0.00342
    -7.05493     0.00257
    -7.04393     0.00210
    -7.03293     0.00183
    -7.02193     0.00161
    -7.00993     0.00135
    -6.99893     0.00105
    -6.98793     0.00075
    -6.97693     0.00050
    -6.96593     0.00032
    -6.95493     0.00023
    -6.94293     0.00021
    -6.93193     0.00027
    -6.92093     0.00041
    -6.90993     0.00063
    -6.89893     0.00094
    -6.88793     0.00136
    -6.87593     0.00189
    -6.86493     0.00249
    -6.85393     0.00311
    -6.84293     0.00362
    -6.83193     0.00388
    -6.82093     0.00383
    -6.80993     0.00345
    -6.79793     0.00283
    -6.78693     0.00211
    -6.77593     0.00144
    -6.76493     0.00089
    -6.75393     0.00052
    -6.74293     0.00029
    -6.73093     0.00017
    -6.71993     0.00012
    -6.70893     0.00010
    -6.69793     0.00009
    -6.68693     0.00008
    -6.67593     0.00007
    -6.66493     0.00006
    -6.65293     0.00004
    -6.64193     0.00004
    -6.63093     0.00004
    -6.61993     0.00005
    -6.60893     0.00008
    -6.59793     0.00012
    -6.58593     0.00017
    -6.57493     0.00022
    -6.56393     0.00025
    -6.55293     0.00026
    -6.54193     0.00025
    -6.53093     0.00021
    -6.51893     0.00016
    -6.50793     0.00011
    -6.49693     0.00007
    -6.48593     0.00004
    -6.47493     0.00002
    -6.46393     0.00001
    -6.45293     0.00001
    -6.44093     0.00001
    -6.42993     0.00002
    -6.41893     0.00004
    -6.40793     0.00008
    -6.39693     0.00013
    -6.38593     0.00021
    -6.37393     0.00031
    -6.36293     0.00045
    -6.35193     0.00060
    -6.34093     0.00080
    -6.32993     0.00105
    -6.31893     0.00137
    -6.30793     0.00175
    -6.29593     0.00215
    -6.28493     0.00250
    -6.27393     0.00269
    -6.26293     0.00269
    -6.25193     0.00250
    -6.24093     0.00220
    -6.22893     0.00189
    -6.21793     0.00166
    -6.20693     0.00154
    -6.19593     0.00150
    -6.18493     0.00148
    -6.17393     0.00140
    -6.16293     0.00124
    -6.15093     0.00102
    -6.13993     0.00076
    -6.12893     0.00051
    -6.11793     0.00032
    -6.10693     0.00018
    -6.09593     0.00009
    -6.08393     0.00004
    -6.07293     0.00003
    -6.06193     0.00003
    -6.05093     0.00007
    -6.03993     0.00018
    -6.02893     0.00040
    -6.01693     0.00081
    -6.00593     0.00150
    -5.99493     0.00251
    -5.98393     0.00383
    -5.97293     0.00529
    -5.96193     0.00663
    -5.95093     0.00755
    -5.93893     0.00781
    -5.92793     0.00736
    -5.91693     0.00633
    -5.90593     0.00498
    -5.89493     0.00360
    -5.88393     0.00241
    -5.87193     0.00150
    -5.86093     0.00088
    -5.84993     0.00049
    -5.83893     0.00026
    -5.82793     0.00014
    -5.81693     0.00010
    -5.80593     0.00012
    -5.79393     0.00021
    -5.78293     0.00040
    -5.77193     0.00072
    -5.76093     0.00117
    -5.74993     0.00175
    -5.73893     0.00236
    -5.72693     0.00288
    -5.71593     0.00319
    -5.70493     0.00321
    -5.69393     0.00293
    -5.68293     0.00244
    -5.67193     0.00189
    -5.65993     0.00145
    -5.64893     0.00125
    -5.63793     0.00142
    -5.62693     0.00201
    -5.61593     0.00303
    -5.60493     0.00437
    -5.59393     0.00582
    -5.58193     0.00708
    -5.57093     0.00783
    -5.55993     0.00786
    -5.54893     0.00717
    -5.53793     0.00594
    -5.52693     0.00447
    -5.51493     0.00305
    -5.50393     0.00189
    -5.49293     0.00106
    -5.48193     0.00054
    -5.47093     0.00025
    -5.45993     0.00011
    -5.44893     0.00004
    -5.43693     0.00003
    -5.42593     0.00004
    -5.41493     0.00007
    -5.40393     0.00014
    -5.39293     0.00027
    -5.38193     0.00045
    -5.36993     0.00069
    -5.35893     0.00096
    -5.34793     0.00120
    -5.33693     0.00137
    -5.32593     0.00142
    -5.31493     0.00136
    -5.30393     0.00124
    -5.29193     0.00119
    -5.28093     0.00139
    -5.26993     0.00207
    -5.25893     0.00349
    -5.24793     0.00582
    -5.23693     0.00909
    -5.22493     0.01299
    -5.21393     0.01688
    -5.20293     0.01996
    -5.19193     0.02151
    -5.18093     0.02131
    -5.16993     0.01967
    -5.15793     0.01739
    -5.14693     0.01532
    -5.13593     0.01402
    -5.12493     0.01350
    -5.11393     0.01335
    -5.10293     0.01298
    -5.09193     0.01197
    -5.07993     0.01023
    -5.06893     0.00802
    -5.05793     0.00573
    -5.04693     0.00371
    -5.03593     0.00219
    -5.02493     0.00117
    -5.01293     0.00057
    -5.00193     0.00025
    -4.99093     0.00010
    -4.97993     0.00004
    -4.96893     0.00001
    -4.95793     0.00000
    -4.94693     0.00000
    -4.93493     0.00000
    -4.92393     0.00000
    -4.91293     0.00000
    -4.90193     0.00000
    -4.89093     0.00000
    -4.87993     0.00000
    -4.86793     0.00000
    -4.85693     0.00000
    -4.84593     0.00000
    -4.83493     0.00001
    -4.82393     0.00002
    -4.81293     0.00005
    -4.80093     0.00014
    -4.78993     0.00033
    -4.77893     0.00072
    -4.76793     0.00142
    -4.75693     0.00253
    -4.74593     0.00409
    -4.73493     0.00598
    -4.72293     0.00792
    -4.71193     0.00951
    -4.70093     0.01034
    -4.68993     0.01019
    -4.67893     0.00910
    -4.66793     0.00736
    -4.65593     0.00539
    -4.64493     0.00358
    -4.63393     0.00216
    -4.62293     0.00120
    -4.61193     0.00067
    -4.60093     0.00051
    -4.58993     0.00075
    -4.57793     0.00151
    -4.56693     0.00305
    -4.55593     0.00570
    -4.54493     0.00967
    -4.53393     0.01487
    -4.52293     0.02072
    -4.51093     0.02616
    -4.49993     0.02992
    -4.48893     0.03101
    -4.47793     0.02911
    -4.46693     0.02477
    -4.45593     0.01912
    -4.44393     0.01343
    -4.43293     0.00870
    -4.42193     0.00541
    -4.41093     0.00360
    -4.39993     0.00307
    -4.38893     0.00345
    -4.37793     0.00441
    -4.36593     0.00557
    -4.35493     0.00662
    -4.34393     0.00732
    -4.33293     0.00754
    -4.32193     0.00728
    -4.31093     0.00663
    -4.29893     0.00572
    -4.28793     0.00469
    -4.27693     0.00366
    -4.26593     0.00272
    -4.25493     0.00195
    -4.24393     0.00142
    -4.23293     0.00119
    -4.22093     0.00133
    -4.20993     0.00192
    -4.19893     0.00304
    -4.18793     0.00479
    -4.17693     0.00721
    -4.16593     0.01014
    -4.15393     0.01324
    -4.14293     0.01593
    -4.13193     0.01756
    -4.12093     0.01769
    -4.10993     0.01624
    -4.09893     0.01356
    -4.08793     0.01029
    -4.07593     0.00708
    -4.06493     0.00442
    -4.05393     0.00251
    -4.04293     0.00129
    -4.03193     0.00061
    -4.02093     0.00030
    -4.00893     0.00022
    -3.99793     0.00036
    -3.98693     0.00077
    -3.97593     0.00161
    -3.96493     0.00308
    -3.95393     0.00533
    -3.94193     0.00837
    -3.93093     0.01189
    -3.91993     0.01532
    -3.90893     0.01787
    -3.89793     0.01889
    -3.88693     0.01809
    -3.87593     0.01571
    -3.86393     0.01236
    -3.85293     0.00882
    -3.84193     0.00573
    -3.83093     0.00342
    -3.81993     0.00195
    -3.80893     0.00119
    -3.79693     0.00097
    -3.78593     0.00113
    -3.77493     0.00157
    -3.76393     0.00218
    -3.75293     0.00286
    -3.74193     0.00350
    -3.73093     0.00399
    -3.71893     0.00424
    -3.70793     0.00421
    -3.69693     0.00390
    -3.68593     0.00338
    -3.67493     0.00275
    -3.66393     0.00211
    -3.65193     0.00158
    -3.64093     0.00128
    -3.62993     0.00134
    -3.61893     0.00191
    -3.60793     0.00316
    -3.59693     0.00522
    -3.58493     0.00811
    -3.57393     0.01167
    -3.56293     0.01554
    -3.55193     0.01925
    -3.54093     0.02230
    -3.52993     0.02441
    -3.51893     0.02547
    -3.50693     0.02560
    -3.49593     0.02496
    -3.48493     0.02373
    -3.47393     0.02205
    -3.46293     0.02010
    -3.45193     0.01822
    -3.43993     0.01692
    -3.42893     0.01673
    -3.41793     0.01805
    -3.40693     0.02083
    -3.39593     0.02445
    -3.38493     0.02786
    -3.37393     0.02986
    -3.36193     0.02961
    -3.35093     0.02691
    -3.33993     0.02232
    -3.32893     0.01684
    -3.31793     0.01155
    -3.30693     0.00719
    -3.29493     0.00406
    -3.28393     0.00208
    -3.27293     0.00097
    -3.26193     0.00041
    -3.25093     0.00017
    -3.23993     0.00009
    -3.22893     0.00013
    -3.21693     0.00031
    -3.20593     0.00078
    -3.19493     0.00181
    -3.18393     0.00381
    -3.17293     0.00725
    -3.16193     0.01251
    -3.14993     0.01957
    -3.13893     0.02773
    -3.12793     0.03561
    -3.11693     0.04144
    -3.10593     0.04369
    -3.09493     0.04175
    -3.08293     0.03615
    -3.07193     0.02837
    -3.06093     0.02018
    -3.04993     0.01305
    -3.03893     0.00775
    -3.02793     0.00444
    -3.01693     0.00291
    -3.00493     0.00295
    -2.99393     0.00447
    -2.98293     0.00753
    -2.97193     0.01215
    -2.96093     0.01810
    -2.94993     0.02468
    -2.93793     0.03084
    -2.92693     0.03540
    -2.91593     0.03760
    -2.90493     0.03740
    -2.89393     0.03561
    -2.88293     0.03338
    -2.87193     0.03174
    -2.85993     0.03117
    -2.84893     0.03157
    -2.83793     0.03265
    -2.82693     0.03429
    -2.81593     0.03662
    -2.80493     0.03972
    -2.79293     0.04325
    -2.78193     0.04621
    -2.77093     0.04727
    -2.75993     0.04540
    -2.74893     0.04044
    -2.73793     0.03332
    -2.72593     0.02562
    -2.71493     0.01907
    -2.70393     0.01498
    -2.69293     0.01390
    -2.68193     0.01558
    -2.67093     0.01915
    -2.65993     0.02334
    -2.64793     0.02688
    -2.63693     0.02894
    -2.62593     0.02953
    -2.61493     0.02940
    -2.60393     0.02974
    -2.59293     0.03148
    -2.58093     0.03475
    -2.56993     0.03869
    -2.55893     0.04179
    -2.54793     0.04254
    -2.53693     0.04016
    -2.52593     0.03489
    -2.51493     0.02785
    -2.50293     0.02052
    -2.49193     0.01418
    -2.48093     0.00963
    -2.46993     0.00708
    -2.45893     0.00636
    -2.44793     0.00708
    -2.43593     0.00877
    -2.42493     0.01097
    -2.41393     0.01329
    -2.40293     0.01547
    -2.39193     0.01737
    -2.38093     0.01895
    -2.36993     0.02015
    -2.35793     0.02092
    -2.34693     0.02122
    -2.33593     0.02124
    -2.32493     0.02150
    -2.31393     0.02287
    -2.30293     0.02641
    -2.29093     0.03304
    -2.27993     0.04323
    -2.26893     0.05671
    -2.25793     0.07222
    -2.24693     0.08759
    -2.23593     0.10009
    -2.22393     0.10729
    -2.21293     0.10801
    -2.20193     0.10283
    -2.19093     0.09388
    -2.17993     0.08383
    -2.16893     0.07495
    -2.15793     0.06848
    -2.14593     0.06476
    -2.13493     0.06369
    -2.12393     0.06503
    -2.11293     0.06837
    -2.10193     0.07287
    -2.09093     0.07737
    -2.07893     0.08053
    -2.06793     0.08143
    -2.05693     0.07977
    -2.04593     0.07601
    -2.03493     0.07120
    -2.02393     0.06680
    -2.01293     0.06443
    -2.00093     0.06543
    -1.98993     0.07017
    -1.97893     0.07767
    -1.96793     0.08558
    -1.95693     0.09098
    -1.94593     0.09150
    -1.93393     0.08629
    -1.92293     0.07627
    -1.91193     0.06369
    -1.90093     0.05113
    -1.88993     0.04062
    -1.87893     0.03309
    -1.86693     0.02832
    -1.85593     0.02530
    -1.84493     0.02286
    -1.83393     0.02014
    -1.82293     0.01686
    -1.81193     0.01327
    -1.80093     0.00987
    -1.78893     0.00708
    -1.77793     0.00511
    -1.76693     0.00391
    -1.75593     0.00330
    -1.74493     0.00306
    -1.73393     0.00315
    -1.72193     0.00377
    -1.71093     0.00549
    -1.69993     0.00937
    -1.68893     0.01680
    -1.67793     0.02922
    -1.66693     0.04746
    -1.65593     0.07091
    -1.64393     0.09691
    -1.63293     0.12089
    -1.62193     0.13751
    -1.61093     0.14256
    -1.59993     0.13466
    -1.58893     0.11588
    -1.57693     0.09093
    -1.56593     0.06533
    -1.55493     0.04358
    -1.54393     0.02819
    -1.53293     0.01976
    -1.52193     0.01759
    -1.50993     0.02038
    -1.49893     0.02670
    -1.48793     0.03505
    -1.47693     0.04390
    -1.46593     0.05160
    -1.45493     0.05659
    -1.44393     0.05770
    -1.43193     0.05458
    -1.42093     0.04787
    -1.40993     0.03914
    -1.39893     0.03044
    -1.38793     0.02367
    -1.37693     0.02032
    -1.36493     0.02122
    -1.35393     0.02680
    -1.34293     0.03706
    -1.33193     0.05155
    -1.32093     0.06912
    -1.30993     0.08759
    -1.29893     0.10385
    -1.28693     0.11442
    -1.27593     0.11655
    -1.26493     0.10928
    -1.25393     0.09400
    -1.24293     0.07397
    -1.23193     0.05315
    -1.21993     0.03480
    -1.20893     0.02074
    -1.19793     0.01125
    -1.18693     0.00554
    -1.17593     0.00248
    -1.16493     0.00101
    -1.15393     0.00037
    -1.14193     0.00013
    -1.13093     0.00004
    -1.11993     0.00001
    -1.10893     0.00000
    -1.09793     0.00000
    -1.08693     0.00000
    -1.07493     0.00000
    -1.06393     0.00000
    -1.05293     0.00000
    -1.04193     0.00000
    -1.03093     0.00001
    -1.01993     0.00002
    -1.00793     0.00004
    -0.99693     0.00007
    -0.98593     0.00011
    -0.97493     0.00017
    -0.96393     0.00023
    -0.95293     0.00028
    -0.94193     0.00034
    -0.92993     0.00041
    -0.91893     0.00057
    -0.90793     0.00099
    -0.89693     0.00205
    -0.88593     0.00448
    -0.87493     0.00965
    -0.86293     0.01993
    -0.85193     0.03919
    -0.84093     0.07321
    -0.82993     0.12948
    -0.81893     0.21570
    -0.80793     0.33660
    -0.79693     0.48920
    -0.78493     0.65930
    -0.77393     0.82140
    -0.76293     0.94380
    -0.75193     0.99880
    -0.74093     0.97330
    -0.72993     0.87480
    -0.71793     0.73020
    -0.70693     0.57830
    -0.69593     0.46010
    -0.68493     0.40970
    -0.67393     0.44910
    -0.66293     0.58390
    -0.65093     0.80090
    -0.63993     1.06850
    -0.62893     1.34200
    -0.61793     1.57320
    -0.60693     1.72190
    -0.59593     1.76410
    -0.58493     1.69540
    -0.57293     1.52880
    -0.56193     1.29170
    -0.55093     1.02100
    -0.53993     0.75540
    -0.52893     0.52810
    -0.51793     0.35900
    -0.50593     0.25180
    -0.49493     0.19611
    -0.48393     0.17434
    -0.47293     0.16807
    -0.46193     0.16447
    -0.45093     0.15967
    -0.43993     0.15925
    -0.42793     0.17609
    -0.41693     0.22600
    -0.40593     0.32180
    -0.39493     0.46800
    -0.38393     0.65660
    -0.37293     0.86830
    -0.36093     1.08020
    -0.34993     1.27580
    -0.33893     1.45310
    -0.32793     1.62250
    -0.31693     1.79290
    -0.30593     1.95660
    -0.29493     2.08300
    -0.28293     2.12800
    -0.27193     2.05600
    -0.26093     1.85920
    -0.24993     1.56570
    -0.23893     1.22770
    -0.22793     0.90130
    -0.21593     0.62740
    -0.20493     0.42320
    -0.19393     0.28400
    -0.18293     0.19405
    -0.17193     0.13524
    -0.16093     0.09427
    -0.14893     0.06380
    -0.13793     0.04083
    -0.12693     0.02428
