    # Energy          Ge           H
   -19.26459     0.00000     0.00000
   -19.25259     0.00000     0.00000
   -19.23959     0.00000     0.00000
   -19.22759     0.00000     0.00000
   -19.21459     0.00000     0.00000
   -19.20159     0.00000     0.00000
   -19.18959     0.00000     0.00000
   -19.17659     0.00000     0.00000
   -19.16459     0.00000     0.00000
   -19.15159     0.00000     0.00000
   -19.13959     0.00000     0.00000
   -19.12659     0.00000     0.00000
   -19.11359     0.00000     0.00000
   -19.10159     0.00000     0.00000
   -19.08859     0.00000     0.00000
   -19.07659     0.00000     0.00000
   -19.06359     0.00000     0.00000
   -19.05059     0.00000     0.00000
   -19.03859     0.00000     0.00000
   -19.02559     0.00000     0.00000
   -19.01359     0.00000     0.00000
   -19.00059     0.00000     0.00000
   -18.98859     0.00000     0.00000
   -18.97559     0.00000     0.00000
   -18.96259     0.00000     0.00000
   -18.95059     0.00000     0.00000
   -18.93759     0.00000     0.00000
   -18.92559     0.00000     0.00000
   -18.91259     0.00000     0.00000
   -18.89959     0.00000     0.00000
   -18.88759     0.00000     0.00000
   -18.87459     0.00000     0.00000
   -18.86259     0.00000     0.00000
   -18.84959     0.00000     0.00000
   -18.83759     0.00000     0.00000
   -18.82459     0.00000     0.00000
   -18.81159     0.00000     0.00000
   -18.79959     0.00000     0.00000
   -18.78659     0.00000     0.00000
   -18.77459     0.00000     0.00000
   -18.76159     0.00000     0.00000
   -18.74859     0.00000     0.00000
   -18.73659     0.00000     0.00000
   -18.72359     0.00000     0.00000
   -18.71159     0.00000     0.00000
   -18.69859     0.00000     0.00000
   -18.68659     0.00000     0.00000
   -18.67359     0.00000     0.00000
   -18.66059     0.00000     0.00000
   -18.64859     0.00000     0.00000
   -18.63559     0.00000     0.00000
   -18.62359     0.00000     0.00000
   -18.61059     0.00000     0.00000
   -18.59859     0.00000     0.00000
   -18.58559     0.00000     0.00000
   -18.57259     0.00000     0.00000
   -18.56059     0.00000     0.00000
   -18.54759     0.00000     0.00000
   -18.53559     0.00000     0.00000
   -18.52259     0.00000     0.00000
   -18.50959     0.00000     0.00000
   -18.49759     0.00000     0.00000
   -18.48459     0.00000     0.00000
   -18.47259     0.00000     0.00000
   -18.45959     0.00000     0.00000
   -18.44759     0.00000     0.00000
   -18.43459     0.00000     0.00000
   -18.42159     0.00000     0.00000
   -18.40959     0.00000     0.00000
   -18.39659     0.00000     0.00000
   -18.38459     0.00000     0.00000
   -18.37159     0.00000     0.00000
   -18.35859     0.00000     0.00000
   -18.34659     0.00000     0.00000
   -18.33359     0.00000     0.00000
   -18.32159     0.00000     0.00000
   -18.30859     0.00000     0.00000
   -18.29659     0.00000     0.00000
   -18.28359     0.00000     0.00000
   -18.27059     0.00000     0.00000
   -18.25859     0.00000     0.00000
   -18.24559     0.00000     0.00000
   -18.23359     0.00000     0.00000
   -18.22059     0.00000     0.00000
   -18.20759     0.00000     0.00000
   -18.19559     0.00000     0.00000
   -18.18259     0.00000     0.00000
   -18.17059     0.00000     0.00000
   -18.15759     0.00000     0.00000
   -18.14559     0.00000     0.00000
   -18.13259     0.00000     0.00000
   -18.11959     0.00000     0.00000
   -18.10759     0.00000     0.00000
   -18.09459     0.00000     0.00000
   -18.08259     0.00000     0.00000
   -18.06959     0.00000     0.00000
   -18.05659     0.00000     0.00000
   -18.04459     0.00000     0.00000
   -18.03159     0.00000     0.00000
   -18.01959     0.00000     0.00000
   -18.00659     0.00000     0.00000
   -17.99459     0.00000     0.00000
   -17.98159     0.00000     0.00000
   -17.96859     0.00000     0.00000
   -17.95659     0.00000     0.00000
   -17.94359     0.00000     0.00000
   -17.93159     0.00000     0.00000
   -17.91859     0.00000     0.00000
   -17.90659     0.00000     0.00000
   -17.89359     0.00000     0.00000
   -17.88059     0.00000     0.00000
   -17.86859     0.00000     0.00000
   -17.85559     0.00000     0.00000
   -17.84359     0.00000     0.00000
   -17.83059     0.00000     0.00000
   -17.81759     0.00000     0.00000
   -17.80559     0.00000     0.00000
   -17.79259     0.00000     0.00000
   -17.78059     0.00000     0.00000
   -17.76759     0.00000     0.00000
   -17.75559     0.00000     0.00000
   -17.74259     0.00000     0.00000
   -17.72959     0.00000     0.00000
   -17.71759     0.00000     0.00000
   -17.70459     0.00000     0.00000
   -17.69259     0.00000     0.00000
   -17.67959     0.00000     0.00000
   -17.66659     0.00000     0.00000
   -17.65459     0.00000     0.00000
   -17.64159     0.00000     0.00000
   -17.62959     0.00000     0.00000
   -17.61659     0.00000     0.00000
   -17.60459     0.00000     0.00000
   -17.59159     0.00000     0.00000
   -17.57859     0.00000     0.00000
   -17.56659     0.00000     0.00000
   -17.55359     0.00000     0.00000
   -17.54159     0.00000     0.00000
   -17.52859     0.00000     0.00000
   -17.51559     0.00000     0.00000
   -17.50359     0.00000     0.00000
   -17.49059     0.00000     0.00000
   -17.47859     0.00000     0.00000
   -17.46559     0.00000     0.00000
   -17.45359     0.00000     0.00000
   -17.44059     0.00000     0.00000
   -17.42759     0.00000     0.00000
   -17.41559     0.00000     0.00000
   -17.40259     0.00000     0.00000
   -17.39059     0.00000     0.00000
   -17.37759     0.00000     0.00000
   -17.36459     0.00000     0.00000
   -17.35259     0.00000     0.00000
   -17.33959     0.00000     0.00000
   -17.32759     0.00000     0.00000
   -17.31459     0.00000     0.00000
   -17.30259     0.00000     0.00000
   -17.28959     0.00000     0.00000
   -17.27659     0.00000     0.00000
   -17.26459     0.00000     0.00000
   -17.25159     0.00000     0.00000
   -17.23959     0.00000     0.00000
   -17.22659     0.00000     0.00000
   -17.21459     0.00000     0.00000
   -17.20159     0.00000     0.00000
   -17.18859     0.00000     0.00000
   -17.17659     0.00000     0.00000
   -17.16359     0.00000     0.00000
   -17.15159     0.00000     0.00000
   -17.13859     0.00000     0.00000
   -17.12559     0.00000     0.00000
   -17.11359     0.00000     0.00000
   -17.10059     0.00000     0.00000
   -17.08859     0.00000     0.00000
   -17.07559     0.00000     0.00000
   -17.06359     0.00000     0.00000
   -17.05059     0.00000     0.00000
   -17.03759     0.00000     0.00000
   -17.02559     0.00000     0.00000
   -17.01259     0.00000     0.00000
   -17.00059     0.00000     0.00000
   -16.98759     0.00000     0.00000
   -16.97459     0.00000     0.00000
   -16.96259     0.00000     0.00000
   -16.94959     0.00000     0.00000
   -16.93759     0.00000     0.00000
   -16.92459     0.00000     0.00000
   -16.91259     0.00000     0.00000
   -16.89959     0.00000     0.00000
   -16.88659     0.00000     0.00000
   -16.87459     0.00000     0.00000
   -16.86159     0.00000     0.00000
   -16.84959     0.00000     0.00000
   -16.83659     0.00000     0.00000
   -16.82359     0.00000     0.00000
   -16.81159     0.00000     0.00000
   -16.79859     0.00000     0.00000
   -16.78659     0.00000     0.00000
   -16.77359     0.00000     0.00000
   -16.76159     0.00000     0.00000
   -16.74859     0.00000     0.00000
   -16.73559     0.00000     0.00000
   -16.72359     0.00000     0.00000
   -16.71059     0.00000     0.00000
   -16.69859     0.00000     0.00000
   -16.68559     0.00000     0.00000
   -16.67359     0.00000     0.00000
   -16.66059     0.00000     0.00000
   -16.64759     0.00000     0.00000
   -16.63559     0.00000     0.00000
   -16.62259     0.00000     0.00000
   -16.61059     0.00000     0.00000
   -16.59759     0.00000     0.00000
   -16.58459     0.00000     0.00000
   -16.57259     0.00000     0.00000
   -16.55959     0.00000     0.00000
   -16.54759     0.00000     0.00000
   -16.53459     0.00000     0.00000
   -16.52259     0.00000     0.00000
   -16.50959     0.00000     0.00000
   -16.49659     0.00000     0.00000
   -16.48459     0.00000     0.00000
   -16.47159     0.00000     0.00000
   -16.45959     0.00000     0.00000
   -16.44659     0.00000     0.00000
   -16.43359     0.00000     0.00000
   -16.42159     0.00000     0.00000
   -16.40859     0.00000     0.00000
   -16.39659     0.00000     0.00000
   -16.38359     0.00000     0.00000
   -16.37159     0.00000     0.00000
   -16.35859     0.00000     0.00000
   -16.34559     0.00000     0.00000
   -16.33359     0.00000     0.00000
   -16.32059     0.00000     0.00000
   -16.30859     0.00000     0.00000
   -16.29559     0.00000     0.00000
   -16.28259     0.00000     0.00000
   -16.27059     0.00000     0.00000
   -16.25759     0.00000     0.00000
   -16.24559     0.00000     0.00000
   -16.23259     0.00000     0.00000
   -16.22059     0.00000     0.00000
   -16.20759     0.00000     0.00000
   -16.19459     0.00000     0.00000
   -16.18259     0.00000     0.00000
   -16.16959     0.00000     0.00000
   -16.15759     0.00000     0.00000
   -16.14459     0.00000     0.00000
   -16.13159     0.00000     0.00000
   -16.11959     0.00000     0.00000
   -16.10659     0.00000     0.00000
   -16.09459     0.00000     0.00000
   -16.08159     0.00000     0.00000
   -16.06959     0.00000     0.00000
   -16.05659     0.00000     0.00000
   -16.04359     0.00000     0.00000
   -16.03159     0.00000     0.00000
   -16.01859     0.00000     0.00000
   -16.00659     0.00000     0.00000
   -15.99359     0.00000     0.00000
   -15.98159     0.00000     0.00000
   -15.96859     0.00000     0.00000
   -15.95559     0.00000     0.00000
   -15.94359     0.00000     0.00000
   -15.93059     0.00000     0.00000
   -15.91859     0.00000     0.00000
   -15.90559     0.00000     0.00000
   -15.89259     0.00000     0.00000
   -15.88059     0.00000     0.00000
   -15.86759     0.00000     0.00000
   -15.85559     0.00000     0.00000
   -15.84259     0.00000     0.00000
   -15.83059     0.00000     0.00000
   -15.81759     0.00000     0.00000
   -15.80459     0.00000     0.00000
   -15.79259     0.00000     0.00000
   -15.77959     0.00000     0.00000
   -15.76759     0.00000     0.00000
   -15.75459     0.00000     0.00000
   -15.74159     0.00000     0.00000
   -15.72959     0.00000     0.00000
   -15.71659     0.00000     0.00000
   -15.70459     0.00000     0.00000
   -15.69159     0.00000     0.00000
   -15.67959     0.00000     0.00000
   -15.66659     0.00000     0.00000
   -15.65359     0.00000     0.00000
   -15.64159     0.00000     0.00000
   -15.62859     0.00000     0.00000
   -15.61659     0.00000     0.00000
   -15.60359     0.00000     0.00000
   -15.59059     0.00000     0.00000
   -15.57859     0.00000     0.00000
   -15.56559     0.00000     0.00000
   -15.55359     0.00000     0.00000
   -15.54059     0.00000     0.00000
   -15.52859     0.00000     0.00000
   -15.51559     0.00000     0.00000
   -15.50259     0.00000     0.00000
   -15.49059     0.00000     0.00000
   -15.47759     0.00000     0.00000
   -15.46559     0.00000     0.00000
   -15.45259     0.00000     0.00000
   -15.43959     0.00000     0.00000
   -15.42759     0.00000     0.00000
   -15.41459     0.00000     0.00000
   -15.40259     0.00000     0.00000
   -15.38959     0.00000     0.00000
   -15.37759     0.00000     0.00000
   -15.36459     0.00000     0.00000
   -15.35159     0.00000     0.00000
   -15.33959     0.00000     0.00000
   -15.32659     0.00000     0.00000
   -15.31459     0.00000     0.00000
   -15.30159     0.00000     0.00000
   -15.28959     0.00000     0.00000
   -15.27659     0.00000     0.00000
   -15.26359     0.00000     0.00000
   -15.25159     0.00000     0.00000
   -15.23859     0.00000     0.00000
   -15.22659     0.00000     0.00000
   -15.21359     0.00000     0.00000
   -15.20059     0.00000     0.00000
   -15.18859     0.00000     0.00000
   -15.17559     0.00000     0.00000
   -15.16359     0.00000     0.00000
   -15.15059     0.00000     0.00000
   -15.13859     0.00000     0.00000
   -15.12559     0.00000     0.00000
   -15.11259     0.00000     0.00000
   -15.10059     0.00000     0.00000
   -15.08759     0.00000     0.00000
   -15.07559     0.00000     0.00000
   -15.06259     0.00000     0.00000
   -15.04959     0.00000     0.00000
   -15.03759     0.00000     0.00000
   -15.02459     0.00000     0.00000
   -15.01259     0.00000     0.00000
   -14.99959     0.00000     0.00000
   -14.98759     0.00000     0.00000
   -14.97459     0.00000     0.00000
   -14.96159     0.00000     0.00000
   -14.94959     0.00000     0.00000
   -14.93659     0.00000     0.00000
   -14.92459     0.00000     0.00000
   -14.91159     0.00000     0.00000
   -14.89859     0.00000     0.00000
   -14.88659     0.00000     0.00000
   -14.87359     0.00000     0.00000
   -14.86159     0.00000     0.00000
   -14.84859     0.00000     0.00000
   -14.83659     0.00000     0.00000
   -14.82359     0.00000     0.00000
   -14.81059     0.00000     0.00000
   -14.79859     0.00000     0.00000
   -14.78559     0.00000     0.00000
   -14.77359     0.00000     0.00000
   -14.76059     0.00000     0.00000
   -14.74759     0.00000     0.00000
   -14.73559     0.00000     0.00000
   -14.72259     0.00000     0.00000
   -14.71059     0.00000     0.00000
   -14.69759     0.00000     0.00000
   -14.68559     0.00000     0.00000
   -14.67259     0.00000     0.00000
   -14.65959     0.00000     0.00000
   -14.64759     0.00000     0.00000
   -14.63459     0.00000     0.00000
   -14.62259     0.00000     0.00000
   -14.60959     0.00000     0.00000
   -14.59759     0.00000     0.00000
   -14.58459     0.00000     0.00000
   -14.57159     0.00000     0.00000
   -14.55959     0.00000     0.00000
   -14.54659     0.00000     0.00000
   -14.53459     0.00000     0.00000
   -14.52159     0.00000     0.00000
   -14.50859     0.00000     0.00000
   -14.49659     0.00000     0.00000
   -14.48359     0.00000     0.00000
   -14.47159     0.00000     0.00000
   -14.45859     0.00000     0.00000
   -14.44659     0.00000     0.00000
   -14.43359     0.00000     0.00000
   -14.42059     0.00000     0.00000
   -14.40859     0.00000     0.00000
   -14.39559     0.00000     0.00000
   -14.38359     0.00000     0.00000
   -14.37059     0.00000     0.00000
   -14.35759     0.00000     0.00000
   -14.34559     0.00000     0.00000
   -14.33259     0.00000     0.00000
   -14.32059     0.00000     0.00000
   -14.30759     0.00000     0.00000
   -14.29559     0.00000     0.00000
   -14.28259     0.00000     0.00000
   -14.26959     0.00000     0.00000
   -14.25759     0.00000     0.00000
   -14.24459     0.00000     0.00000
   -14.23259     0.00000     0.00000
   -14.21959     0.00000     0.00000
   -14.20659     0.00000     0.00000
   -14.19459     0.00000     0.00000
   -14.18159     0.00000     0.00000
   -14.16959     0.00000     0.00000
   -14.15659     0.00000     0.00000
   -14.14459     0.00000     0.00000
   -14.13159     0.00000     0.00000
   -14.11859     0.00000     0.00000
   -14.10659     0.00000     0.00000
   -14.09359     0.00000     0.00000
   -14.08159     0.00000     0.00000
   -14.06859     0.00000     0.00000
   -14.05659     0.00000     0.00000
   -14.04359     0.00000     0.00000
   -14.03059     0.00000     0.00000
   -14.01859     0.00000     0.00000
   -14.00559     0.00000     0.00000
   -13.99359     0.00000     0.00000
   -13.98059     0.00000     0.00000
   -13.96759     0.00000     0.00000
   -13.95559     0.00000     0.00000
   -13.94259     0.00000     0.00000
   -13.93059     0.00000     0.00000
   -13.91759     0.00000     0.00000
   -13.90559     0.00000     0.00000
   -13.89259     0.00000     0.00000
   -13.87959     0.00000     0.00000
   -13.86759     0.00000     0.00000
   -13.85459     0.00000     0.00000
   -13.84259     0.00000     0.00000
   -13.82959     0.00001     0.00000
   -13.81659     0.00006     0.00000
   -13.80459     0.00026     0.00000
   -13.79159     0.00101     0.00001
   -13.77959     0.00350     0.00005
   -13.76659     0.01065     0.00014
   -13.75459     0.02864     0.00038
   -13.74159     0.06793     0.00089
   -13.72859     0.14211     0.00187
   -13.71659     0.26234     0.00345
   -13.70359     0.42718     0.00561
   -13.69159     0.61369     0.00806
   -13.67859     0.77779     0.01022
   -13.66559     0.86967     0.01143
   -13.65359     0.85798     0.01127
   -13.64059     0.74661     0.00981
   -13.62859     0.57322     0.00753
   -13.61559     0.38828     0.00510
   -13.60359     0.23202     0.00305
   -13.59059     0.12229     0.00161
   -13.57759     0.05688     0.00075
   -13.56559     0.02334     0.00031
   -13.55259     0.00848     0.00011
   -13.54059     0.00288     0.00004
   -13.52759     0.00160     0.00002
   -13.51459     0.00353     0.00005
   -13.50259     0.01180     0.00016
   -13.48959     0.03652     0.00050
   -13.47759     0.10006     0.00137
   -13.46459     0.24186     0.00330
   -13.45259     0.51574     0.00704
   -13.43959     0.97011     0.01324
   -13.42659     1.61003     0.02198
   -13.41459     2.35750     0.03218
   -13.40159     3.04525     0.04156
   -13.38959     3.47005     0.04736
   -13.37659     3.48899     0.04761
   -13.36459     3.09445     0.04223
   -13.35159     2.42136     0.03305
   -13.33859     1.67142     0.02282
   -13.32659     1.01795     0.01389
   -13.31359     0.54694     0.00747
   -13.30159     0.25924     0.00354
   -13.28859     0.10842     0.00148
   -13.27559     0.04010     0.00055
   -13.26359     0.01354     0.00019
   -13.25059     0.00592     0.00008
   -13.23859     0.00891     0.00013
   -13.22559     0.02582     0.00037
   -13.21359     0.07276     0.00104
   -13.20059     0.18238     0.00260
   -13.18759     0.40414     0.00576
   -13.17559     0.79103     0.01127
   -13.16259     1.36764     0.01947
   -13.15059     2.08925     0.02973
   -13.13759     2.81923     0.04010
   -13.12459     3.36065     0.04776
   -13.11259     3.53993     0.05028
   -13.09959     3.29390     0.04678
   -13.08759     2.70820     0.03845
   -13.07459     1.96798     0.02794
   -13.06259     1.26737     0.01805
   -13.04959     0.73144     0.01059
   -13.03659     0.39980     0.00623
   -13.02459     0.25221     0.00484
   -13.01159     0.24785     0.00602
   -12.99959     0.34646     0.00930
   -12.98659     0.50784     0.01396
   -12.97359     0.68379     0.01890
   -12.96159     0.81904     0.02265
   -12.94859     0.86689     0.02398
   -12.93659     0.80976     0.02240
   -12.92359     0.66734     0.01846
   -12.91159     0.48520     0.01343
   -12.89859     0.31122     0.00861
   -12.88559     0.17611     0.00487
   -12.87359     0.08792     0.00243
   -12.86059     0.03874     0.00107
   -12.84859     0.01516     0.00042
   -12.83559     0.00572     0.00016
   -12.82259     0.00389     0.00011
   -12.81059     0.00889     0.00025
   -12.79759     0.02730     0.00078
   -12.78559     0.07702     0.00221
   -12.77259     0.19230     0.00551
   -12.76059     0.42368     0.01214
   -12.74759     0.82343     0.02360
   -12.73459     1.41203     0.04046
   -12.72259     2.13589     0.06120
   -12.70959     2.85050     0.08168
   -12.69759     3.35720     0.09618
   -12.68459     3.49216     0.09998
   -12.67259     3.21633     0.09189
   -12.65959     2.64802     0.07501
   -12.64659     2.01018     0.05541
   -12.63459     1.53944     0.03917
   -12.62159     1.40070     0.03030
   -12.60959     1.64454     0.02987
   -12.59659     2.19517     0.03618
   -12.58359     2.86628     0.04562
   -12.57159     3.41411     0.05382
   -12.55859     3.63121     0.05724
   -12.54659     3.44379     0.05482
   -12.53359     2.95235     0.04833
   -12.52159     2.38564     0.04196
   -12.50859     1.99180     0.04030
   -12.49559     1.93192     0.04631
   -12.48359     2.21708     0.05987
   -12.47059     2.71436     0.07756
   -12.45859     3.20726     0.09367
   -12.44559     3.49233     0.10265
   -12.43259     3.48122     0.10172
   -12.42059     3.25273     0.09262
   -12.40759     3.02730     0.08085
   -12.39559     3.06513     0.07301
   -12.38259     3.53481     0.07371
   -12.37059     4.41795     0.08313
   -12.35759     5.49126     0.09726
   -12.34459     6.40381     0.10947
   -12.33259     6.82182     0.11384
   -12.31959     6.56901     0.10759
   -12.30759     5.69944     0.09210
   -12.29459     4.46045     0.07187
   -12.28159     3.17565     0.05253
   -12.26959     2.11429     0.03852
   -12.25659     1.40949     0.03187
   -12.24459     1.05173     0.03178
   -12.23159     0.93493     0.03541
   -12.21959     0.92094     0.03908
   -12.20659     0.89655     0.03979
   -12.19359     0.80490     0.03630
   -12.18159     0.64765     0.02937
   -12.16859     0.46216     0.02100
   -12.15659     0.29148     0.01325
   -12.14359     0.16231     0.00738
   -12.13059     0.07988     0.00363
   -12.11859     0.03525     0.00160
   -12.10559     0.01602     0.00073
   -12.09359     0.01453     0.00066
   -12.08059     0.03317     0.00150
   -12.06859     0.08931     0.00404
   -12.05559     0.21987     0.00992
   -12.04259     0.48097     0.02164
   -12.03059     0.93391     0.04183
   -12.01759     1.61508     0.07185
   -12.00559     2.49947     0.11001
   -11.99259     3.48634     0.15107
   -11.98059     4.42220     0.18750
   -11.96759     5.15392     0.21232
   -11.95459     5.57482     0.22185
   -11.94259     5.63553     0.21619
   -11.92959     5.34219     0.19832
   -11.91759     4.75225     0.17280
   -11.90459     3.98553     0.14513
   -11.89159     3.21323     0.12099
   -11.87959     2.61447     0.10497
   -11.86659     2.33026     0.09990
   -11.85459     2.44372     0.10671
   -11.84159     2.98806     0.12567
   -11.82959     3.94406     0.15643
   -11.81659     5.21842     0.19688
   -11.80359     6.62884     0.24180
   -11.79159     7.94149     0.28286
   -11.77859     8.94404     0.31144
   -11.76659     9.50814     0.32148
   -11.75359     9.59014     0.31101
   -11.74059     9.20142     0.28185
   -11.72859     8.38566     0.23851
   -11.71559     7.22937     0.18749
   -11.70359     5.87340     0.13598
   -11.69059     4.48750     0.09048
   -11.67859     3.22473     0.05504
   -11.66559     2.17899     0.03065
   -11.65259     1.38189     0.01568
   -11.64059     0.81761     0.00744
   -11.62759     0.44790     0.00330
   -11.61559     0.22492     0.00138
   -11.60259     0.10259     0.00054
   -11.58959     0.04217     0.00020
   -11.57759     0.01554     0.00007
   -11.56459     0.00514     0.00002
   -11.55259     0.00168     0.00001
   -11.53959     0.00117     0.00000
   -11.52759     0.00289     0.00001
   -11.51459     0.00883     0.00002
   -11.50159     0.02442     0.00005
   -11.48959     0.05970     0.00011
   -11.47659     0.12881     0.00024
   -11.46459     0.24527     0.00047
   -11.45159     0.41255     0.00082
   -11.43959     0.61434     0.00131
   -11.42659     0.81485     0.00211
   -11.41359     0.97816     0.00373
   -11.40159     1.10571     0.00754
   -11.38859     1.27128     0.01642
   -11.37659     1.62957     0.03501
   -11.36359     2.37062     0.06897
   -11.35059     3.62764     0.12251
   -11.33859     5.36600     0.19432
   -11.32559     7.33510     0.27508
   -11.31359     9.13175     0.34830
   -11.30059    10.38762     0.39715
   -11.28859    10.94728     0.41277
   -11.27559    10.92321     0.39898
   -11.26259    10.56419     0.36911
   -11.25059    10.07804     0.33736
   -11.23759     9.51431     0.31081
   -11.22559     8.81902     0.28820
   -11.21259     7.97462     0.26499
   -11.19959     7.08940     0.24026
   -11.18759     6.37551     0.21914
   -11.17459     6.02793     0.20995
   -11.16259     6.10078     0.21723
   -11.14959     6.46331     0.23708
   -11.13759     6.86074     0.25783
   -11.12459     7.03067     0.26618
   -11.11159     6.80392     0.25402
   -11.09959     6.14803     0.22182
   -11.08659     5.15030     0.17690
   -11.07459     3.97567     0.12903
   -11.06159     2.80975     0.08619
   -11.04859     1.80583     0.05267
   -11.03659     1.05052     0.02945
   -11.02359     0.55439     0.01528
   -11.01159     0.27907     0.00822
   -10.99859     0.17456     0.00691
   -10.98659     0.21273     0.01148
   -10.97359     0.40128     0.02373
   -10.96059     0.77145     0.04630
   -10.94859     1.34144     0.08048
   -10.93559     2.07103     0.12371
   -10.92359     2.83926     0.16801
   -10.91059     3.47918     0.20192
   -10.89759     3.86258     0.21571
   -10.88559     3.98919     0.20742
   -10.87259     4.00403     0.18498
   -10.86059     4.11860     0.16331
   -10.84759     4.49117     0.15723
   -10.83559     5.14931     0.17515
   -10.82259     5.99839     0.21577
   -10.80959     6.89904     0.26887
   -10.79759     7.73631     0.31942
   -10.78459     8.44142     0.35351
   -10.77259     8.97711     0.36444
   -10.75959     9.31757     0.35786
   -10.74759     9.45557     0.35234
   -10.73459     9.43113     0.37409
   -10.72159     9.33440     0.44500
   -10.70959     9.25197     0.56860
   -10.69659     9.18268     0.71949
   -10.68459     8.98846     0.84882
   -10.67159     8.45589     0.90520
   -10.65859     7.44736     0.86021
   -10.64659     6.02215     0.72446
   -10.63359     4.44775     0.53943
   -10.62159     3.05320     0.35453
   -10.60859     2.08592     0.20570
   -10.59659     1.61908     0.10530
   -10.58359     1.56124     0.04757
   -10.57059     1.72051     0.01897
   -10.55859     1.88667     0.00668
   -10.54559     1.90508     0.00211
   -10.53359     1.72192     0.00070
   -10.52059     1.38360     0.00058
   -10.50759     0.99852     0.00144
   -10.49559     0.68196     0.00403
   -10.48259     0.52528     0.01011
   -10.47059     0.59005     0.02245
   -10.45759     0.91595     0.04403
   -10.44559     1.51432     0.07633
   -10.43259     2.34854     0.11711
   -10.41959     3.32599     0.15965
   -10.40759     4.33126     0.19464
   -10.39459     5.28513     0.21482
   -10.38259     6.17560     0.21908
   -10.36959     7.01067     0.21275
   -10.35659     7.72524     0.20294
   -10.34459     8.13539     0.19335
   -10.33159     8.01604     0.18197
   -10.31959     7.25007     0.16429
   -10.30659     5.93723     0.13797
   -10.29459     4.36490     0.10537
   -10.28159     2.86602     0.07214
   -10.26859     1.67603     0.04397
   -10.25659     0.87396     0.02376
   -10.24359     0.41327     0.01136
   -10.23159     0.19854     0.00480
   -10.21859     0.14729     0.00179
   -10.20559     0.21710     0.00060
   -10.19359     0.39947     0.00020
   -10.18059     0.69320     0.00010
   -10.16859     1.07254     0.00014
   -10.15559     1.46837     0.00035
   -10.14359     1.77962     0.00096
   -10.13059     1.92004     0.00252
   -10.11759     1.86960     0.00614
   -10.10559     1.69769     0.01348
   -10.09259     1.53129     0.02653
   -10.08059     1.48905     0.04680
   -10.06759     1.61807     0.07447
   -10.05559     1.87114     0.10760
   -10.04259     2.13766     0.14241
   -10.02959     2.30309     0.17398
   -10.01759     2.30005     0.19714
   -10.00459     2.12511     0.20730
    -9.99259     1.82155     0.20130
    -9.97959     1.45065     0.17922
    -9.96659     1.07057     0.14499
    -9.95459     0.72750     0.10570
    -9.94159     0.45240     0.06906
    -9.92959     0.25793     0.04032
    -9.91659     0.14387     0.02131
    -9.90459     0.10656     0.01120
    -9.89159     0.15472     0.00845
    -9.87859     0.32083     0.01236
    -9.86659     0.65895     0.02368
    -9.85359     1.21977     0.04373
    -9.84159     2.00448     0.07269
    -9.82859     2.92168     0.10762
    -9.81559     3.77861     0.14209
    -9.80359     4.34514     0.16760
    -9.79059     4.45112     0.17698
    -9.77859     4.07433     0.16800
    -9.76559     3.35273     0.14435
    -9.75359     2.51929     0.11443
    -9.74059     1.81204     0.08838
    -9.72759     1.40733     0.07543
    -9.71559     1.38867     0.08132
    -9.70259     1.74147     0.10686
    -9.69059     2.34944     0.14631
    -9.67759     3.00603     0.18787
    -9.66459     3.47016     0.21704
    -9.65259     3.55861     0.22254
    -9.63959     3.22771     0.20170
    -9.62759     2.59134     0.16138
    -9.61459     1.85601     0.11393
    -9.60259     1.22434     0.07096
    -9.58959     0.82755     0.03900
    -9.57659     0.71152     0.01893
    -9.56459     0.85449     0.00815
    -9.55159     1.18831     0.00324
    -9.53959     1.61073     0.00155
    -9.52659     2.00913     0.00181
    -9.51459     2.30186     0.00414
    -9.50159     2.48059     0.00995
    -9.48859     2.62040     0.02166
    -9.47659     2.83457     0.04187
    -9.46359     3.19885     0.07156
    -9.45159     3.68681     0.10805
    -9.43859     4.16277     0.14395
    -9.42559     4.44191     0.16925
    -9.41359     4.38666     0.17558
    -9.40059     3.98837     0.16077
    -9.38859     3.36969     0.13002
    -9.37559     2.71237     0.09312
    -9.36359     2.16611     0.05972
    -9.35059     1.80308     0.03600
    -9.33759     1.64077     0.02402
    -9.32559     1.69081     0.02327
    -9.31259     1.97294     0.03200
    -9.30059     2.47625     0.04761
    -9.28759     3.10465     0.06618
    -9.27459     3.67492     0.08275
    -9.26259     3.98782     0.09290
    -9.24959     3.94134     0.09501
    -9.23759     3.59418     0.09114
    -9.22459     3.12925     0.08592
    -9.21259     2.73832     0.08312
    -9.19959     2.51596     0.08330
    -9.18659     2.43377     0.08353
    -9.17459     2.39444     0.07984
    -9.16159     2.31067     0.07011
    -9.14959     2.15011     0.05541
    -9.13659     1.92912     0.03896
    -9.12359     1.68911     0.02426
    -9.11159     1.47340     0.01336
    -9.09859     1.31531     0.00649
    -9.08659     1.22610     0.00279
    -9.07359     1.18521     0.00105
    -9.06159     1.14604     0.00035
    -9.04859     1.05958     0.00010
    -9.03559     0.90471     0.00003
    -9.02359     0.69773     0.00001
    -9.01059     0.48052     0.00000
    -8.99859     0.29365     0.00000
    -8.98559     0.15874     0.00000
    -8.97259     0.07583     0.00000
    -8.96059     0.03198     0.00000
    -8.94759     0.01195     0.00000
    -8.93559     0.00416     0.00000
