    0.000000    -21.373412
    1.110586    -21.373412
    1.110586     16.330509
    1.110586    -21.373412
    1.503238    -21.373412
    1.503238     16.330509
    1.503238    -21.373412
    2.681192    -21.373412
    2.681192     16.330509
    2.681192    -21.373412
    3.642988    -21.373412
    3.642988     16.330509
    3.642988    -21.373412
    4.428291    -21.373412
    4.428291     16.330509
    4.428291    -21.373412
    4.983584    -21.373412
    4.983584     16.330509
    0.000000     16.330509
    0.000000    -21.373412
    0.000000      0.000000
    4.983584      0.000000
