      #Energy        TDOS
      -9.94017       0.71020
      -9.92817       0.71160
      -9.91617       0.71090
      -9.90417       0.70490
      -9.89217       0.69310
      -9.88017       0.67880
      -9.86817       0.66700
      -9.85617       0.66300
      -9.84417       0.67020
      -9.83217       0.68930
      -9.82017       0.71840
      -9.80817       0.75360
      -9.79617       0.79030
      -9.78417       0.82490
      -9.77217       0.85530
      -9.76017       0.88150
      -9.74817       0.90430
      -9.73617       0.92440
      -9.72417       0.94120
      -9.71217       0.95180
      -9.70017       0.95240
      -9.68817       0.93980
      -9.67617       0.91400
      -9.66417       0.87820
      -9.65217       0.83870
      -9.64017       0.80300
      -9.62817       0.77810
      -9.61617       0.76980
      -9.60417       0.78160
      -9.59217       0.81260
      -9.58017       0.85690
      -9.56817       0.90360
      -9.55617       0.94030
      -9.54417       0.95710
      -9.53217       0.95140
      -9.52017       0.92800
      -9.50817       0.89620
      -9.49617       0.86500
      -9.48417       0.83920
      -9.47217       0.81930
      -9.46017       0.80310
      -9.44817       0.78800
      -9.43617       0.77260
      -9.42417       0.75700
      -9.41217       0.74340
      -9.40017       0.73620
      -9.38817       0.74040
      -9.37617       0.75920
      -9.36417       0.78970
      -9.35217       0.82290
      -9.34017       0.84670
      -9.32817       0.85220
      -9.31617       0.83790
      -9.30417       0.81080
      -9.29217       0.78190
      -9.28017       0.76060
      -9.26817       0.75070
      -9.25617       0.74930
      -9.24417       0.75010
      -9.23217       0.74680
      -9.22017       0.73660
      -9.20817       0.72060
      -9.19617       0.70280
      -9.18417       0.68840
      -9.17217       0.68180
      -9.16017       0.68500
      -9.14817       0.69660
      -9.13617       0.71180
      -9.12517       0.72420
      -9.11317       0.72850
      -9.10117       0.72350
      -9.08917       0.71310
      -9.07717       0.70340
      -9.06517       0.69990
      -9.05317       0.70330
      -9.04117       0.70890
      -9.02917       0.70870
      -9.01717       0.69620
      -9.00517       0.66990
      -8.99317       0.63540
      -8.98117       0.60310
      -8.96917       0.58370
      -8.95717       0.58320
      -8.94517       0.60070
      -8.93317       0.62860
      -8.92117       0.65650
      -8.90917       0.67510
      -8.89717       0.67940
      -8.88517       0.66920
      -8.87317       0.64800
      -8.86117       0.62130
      -8.84917       0.59510
      -8.83717       0.57530
      -8.82517       0.56540
      -8.81317       0.56550
      -8.80117       0.57240
      -8.78917       0.58060
      -8.77717       0.58630
      -8.76517       0.58860
      -8.75317       0.58960
      -8.74117       0.59160
      -8.72917       0.59400
      -8.71717       0.59240
      -8.70517       0.58130
      -8.69317       0.55830
      -8.68117       0.52680
      -8.66917       0.49490
      -8.65717       0.47160
      -8.64517       0.46240
      -8.63317       0.46840
      -8.62117       0.48660
      -8.60917       0.51180
      -8.59717       0.53810
      -8.58517       0.55960
      -8.57317       0.57200
      -8.56117       0.57300
      -8.54917       0.56250
      -8.53717       0.54230
      -8.52517       0.51480
