    0.000000    -25.667477
    1.093676    -25.667477
    1.093676     16.840413
    1.093676    -25.667477
    1.480349    -25.667477
    1.480349     16.840413
    1.480349    -25.667477
    2.640368    -25.667477
    2.640368     16.840413
    2.640368    -25.667477
    3.587519    -25.667477
    3.587519     16.840413
    3.587519    -25.667477
    4.360865    -25.667477
    4.360865     16.840413
    4.360865    -25.667477
   33.534089    -25.667477
   33.534089     16.840413
    0.000000     16.840413
    0.000000    -25.667477
    0.000000      0.000000
   33.534089      0.000000
