    0.000000    -24.532411
    1.148952    -24.532411
    1.148952     20.913904
    1.148952    -24.532411
    1.555169    -24.532411
    1.555169     20.913904
    1.555169    -24.532411
    2.773817    -24.532411
    2.773817     20.913904
    2.773817    -24.532411
    3.768839    -24.532411
    3.768839     20.913904
    3.768839    -24.532411
    4.581271    -24.532411
    4.581271     20.913904
    4.581271    -24.532411
   27.016773    -24.532411
   27.016773     20.913904
    0.000000     20.913904
    0.000000    -24.532411
    0.000000      0.000000
   27.016773      0.000000
