#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 100  18
# Band-Index    1
   0.00000    -25.401540
   0.02138    -25.401546
   0.04276    -25.401541
   0.06414    -25.401583
   0.08552    -25.401585
   0.10690    -25.401645
   0.12828    -25.401720
   0.14966    -25.401790
   0.17104    -25.401867
   0.19242    -25.401904
   0.21380    -25.401992
   0.23518    -25.402078
   0.25656    -25.402170
   0.27794    -25.402252
   0.29932    -25.402338
   0.32070    -25.402418
   0.34208    -25.402490
   0.36346    -25.402552
   0.38484    -25.402629
   0.40622    -25.402673
   0.40622    -25.402673
   0.43645    -25.402599
   0.46669    -25.402418
   0.49692    -25.402119
   0.52716    -25.401709
   0.55739    -25.401194
   0.58763    -25.400600
   0.61787    -25.399916
   0.64810    -25.399137
   0.67834    -25.398328
   0.70857    -25.397498
   0.73881    -25.396617
   0.76904    -25.395783
   0.79928    -25.394980
   0.82951    -25.394241
   0.85975    -25.393640
   0.88999    -25.393102
   0.92022    -25.392663
   0.95046    -25.392439
   0.98069    -25.392355
   0.98069    -25.392355
   1.04116    -25.392256
   1.10163    -25.392177
   1.16211    -25.391982
   1.22258    -25.391715
   1.28305    -25.391374
   1.34352    -25.390852
   1.40399    -25.390436
   1.46446    -25.390010
   1.52493    -25.389449
   1.58540    -25.388823
   1.64588    -25.388235
   1.70635    -25.387490
   1.76682    -25.386798
   1.82729    -25.386072
   1.88776    -25.385414
   1.94823    -25.384890
   2.00870    -25.384549
   2.06917    -25.384248
   2.12964    -25.384154
   2.12964    -25.384154
   2.18201    -25.384082
   2.23438    -25.383760
   2.28675    -25.383456
   2.33912    -25.382995
   2.39149    -25.382433
   2.44386    -25.381770
   2.49623    -25.381037
   2.54860    -25.380277
   2.60097    -25.379311
   2.65334    -25.378502
   2.70571    -25.377816
   2.75808    -25.377077
   2.81045    -25.376421
   2.86282    -25.375814
   2.91519    -25.375308
   2.96756    -25.374888
   3.01993    -25.374593
   3.07230    -25.374305
   3.12467    -25.374293
   3.12467    -25.374293
   3.16743    -25.374675
   3.21019    -25.375757
   3.25295    -25.377409
   3.29571    -25.379462
   3.33846    -25.381762
   3.38122    -25.384189
   3.42398    -25.386684
   3.46674    -25.389067
   3.50950    -25.391295
   3.55226    -25.393390
   3.59502    -25.395277
   3.63778    -25.396989
   3.68054    -25.398459
   3.72330    -25.399714
   3.76606    -25.400711
   3.80882    -25.401497
   3.85158    -25.402056
   3.89434    -25.402455
   3.93710    -25.402673
 
# Band-Index    2
   3.93710    -25.335412
   3.89434    -25.335688
   3.85158    -25.335863
   3.80882    -25.336050
   3.76606    -25.336186
   3.72330    -25.336250
   3.68054    -25.336281
   3.63778    -25.336284
   3.59502    -25.336246
   3.55226    -25.336204
   3.50950    -25.336135
   3.46674    -25.336068
   3.42398    -25.335967
   3.38122    -25.335895
   3.33846    -25.335803
   3.29571    -25.335715
   3.25295    -25.335719
   3.21019    -25.335676
   3.16743    -25.335675
   3.12467    -25.335667
   3.12467    -25.335667
   3.07230    -25.335598
   3.01993    -25.335543
   2.96756    -25.335366
   2.91519    -25.335215
   2.86282    -25.334967
   2.81045    -25.334637
   2.75808    -25.334298
   2.70571    -25.333769
   2.65334    -25.333140
   2.60097    -25.332447
   2.54860    -25.331625
   2.49623    -25.330747
   2.44386    -25.329864
   2.39149    -25.328941
   2.33912    -25.328053
   2.28675    -25.327345
   2.23438    -25.326673
   2.18201    -25.326305
   2.12964    -25.326179
   2.12964    -25.326179
   2.06917    -25.326214
   2.00870    -25.326377
   1.94823    -25.326479
   1.88776    -25.326627
   1.82729    -25.326814
   1.76682    -25.326981
   1.70635    -25.326973
   1.64588    -25.326968
   1.58540    -25.326785
   1.52493    -25.327221
   1.46446    -25.327713
   1.40399    -25.328172
   1.34352    -25.328680
   1.28305    -25.329361
   1.22258    -25.329863
   1.16211    -25.330281
   1.10163    -25.330596
   1.04116    -25.330756
   0.98069    -25.330888
   0.98069    -25.330888
   0.95046    -25.330906
   0.92022    -25.330933
   0.88999    -25.331072
   0.85975    -25.331229
   0.82951    -25.331388
   0.79928    -25.331652
   0.76904    -25.331967
   0.73881    -25.332306
   0.70857    -25.332716
   0.67834    -25.333109
   0.64810    -25.333508
   0.61787    -25.333924
   0.58763    -25.334276
   0.55739    -25.334592
   0.52716    -25.334873
   0.49692    -25.335092
   0.46669    -25.335259
   0.43645    -25.335362
   0.40622    -25.335412
   0.40622    -25.335412
   0.38484    -25.335467
   0.36346    -25.335445
   0.34208    -25.335424
   0.32070    -25.335364
   0.29932    -25.335268
   0.27794    -25.335139
   0.25656    -25.335027
   0.23518    -25.334843
   0.21380    -25.334643
   0.19242    -25.334429
   0.17104    -25.334249
   0.14966    -25.334027
   0.12828    -25.333816
   0.10690    -25.333576
   0.08552    -25.333384
   0.06414    -25.333257
   0.04276    -25.333115
   0.02138    -25.333087
   0.00000    -25.333065
 
# Band-Index    3
   0.00000    -25.308280
   0.02138    -25.308266
   0.04276    -25.308213
   0.06414    -25.308154
   0.08552    -25.308043
   0.10690    -25.307939
   0.12828    -25.307830
   0.14966    -25.307696
   0.17104    -25.307566
   0.19242    -25.307384
   0.21380    -25.307245
   0.23518    -25.307121
   0.25656    -25.307001
   0.27794    -25.306880
   0.29932    -25.306787
   0.32070    -25.306711
   0.34208    -25.306654
   0.36346    -25.306618
   0.38484    -25.306619
   0.40622    -25.306638
   0.40622    -25.306638
   0.43645    -25.306709
   0.46669    -25.306975
   0.49692    -25.307411
   0.52716    -25.308009
   0.55739    -25.308749
   0.58763    -25.309627
